XPath,MCM_2006_EML,MCM_2007_EML,MCM_2008_EML,MCM_2009_EML,MCM_2010_EML,MCM_2012_EML,MCM_2013_EML,MCM_2014_EML,MCM_2015_EML,MCM_2016_EML,MCM_2017_EML,MCM_2018_EML
/eml:eml/dataset/associatedParty/address/administrativeArea,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.42857142857142855,0.2,0.19306930693069307,0.9225589225589226,1.0,1.0
/eml:eml/dataset/associatedParty/address/city,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.42857142857142855,0.2,0.19306930693069307,0.9225589225589226,1.0,1.0
/eml:eml/dataset/associatedParty/address/country,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.42857142857142855,0.2,0.19306930693069307,0.9696969696969696,1.0,1.0
/eml:eml/dataset/associatedParty/address/deliveryPoint,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.42857142857142855,0.2,0.19306930693069307,0.9124579124579124,1.0,1.0
/eml:eml/dataset/associatedParty/address/postalCode,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.42857142857142855,0.2,0.19306930693069307,0.9124579124579124,1.0,1.0
/eml:eml/dataset/associatedParty/electronicMailAddress,0.22935779816513766,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.1,0.1782178217821782,0.9730639730639732,1.0,1.0
/eml:eml/dataset/associatedParty/individualName/givenName,0.37003058103975534,0.0,0.1111111111111111,0.0,0.0,0.4545454545454545,0.5714285714285714,0.9,0.2277227722772277,0.9730639730639732,1.0,1.0
/eml:eml/dataset/associatedParty/individualName/surName,0.37003058103975534,0.0,0.1111111111111111,0.0,0.0,0.4545454545454545,0.5714285714285714,0.9,0.2277227722772277,0.9730639730639732,1.0,1.0
/eml:eml/dataset/associatedParty/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.030303030303030307,0.7777777777777778,0.0
/eml:eml/dataset/associatedParty/organizationName,0.003058103975535168,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3,0.01485148514851485,0.9191919191919192,1.0,1.0
/eml:eml/dataset/associatedParty/phone,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.054455445544554455,0.9090909090909092,1.0,1.0
/eml:eml/dataset/associatedParty/phone/@phonetype,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.054455445544554455,0.9090909090909092,1.0,1.0
/eml:eml/dataset/associatedParty/role,0.37003058103975534,0.0,0.1111111111111111,0.0,0.0,0.4545454545454545,0.5714285714285714,0.9,0.2277227722772277,0.9730639730639732,1.0,1.0
/eml:eml/dataset/contact/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006735,0.0,0.0
/eml:eml/dataset/contact/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006734006734006735,0.0,0.0
/eml:eml/dataset/contact/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376237623762375,1.0,1.0,1.0
/eml:eml/dataset/contact/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/contact/positionName,0.2813455657492355,0.3333333333333333,0.3333333333333333,0.5,0.0,0.2727272727272727,0.0,0.0,1.0,0.9865319865319864,0.0,0.0
/eml:eml/dataset/coverage/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.99009900990099,0.7744107744107744,0.8888888888888888,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.99009900990099,0.7744107744107744,0.8888888888888888,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.99009900990099,0.7744107744107744,0.8888888888888888,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.9877675840978594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033670033670033673,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033670033670033673,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033670033670033673,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.3577981651376147,0.3333333333333333,0.3333333333333333,0.375,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.8899082568807339,1.0,1.0,0.75,1.0,1.0,1.0,0.9,0.7673267326732673,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.8899082568807339,1.0,1.0,0.75,1.0,1.0,1.0,0.9,0.7673267326732673,0.9696969696969696,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.09785932721712537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2079207920792079,0.02693602693602693,0.0,0.0
/eml:eml/dataset/creator/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/@scope,0.3608562691131498,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,0.9785932721712538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702970297029704,0.9629629629629628,1.0,0.0
/eml:eml/dataset/creator/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9831649831649832,1.0,0.0
/eml:eml/dataset/creator/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98989898989899,1.0,0.0
/eml:eml/dataset/creator/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9831649831649832,1.0,0.0
/eml:eml/dataset/creator/address/postalCode,0.9969418960244648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995049504950495,0.9663299663299664,1.0,0.0
/eml:eml/dataset/creator/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/givenName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1750841750841751,0.2222222222222222,0.0
/eml:eml/dataset/creator/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.98989898989899,1.0,1.0
/eml:eml/dataset/creator/phone,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.8571428571428571,0.9,0.9851485148514852,0.7138047138047138,0.8888888888888888,0.0
/eml:eml/dataset/creator/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,0.7272727272727273,0.8571428571428571,0.9,0.9851485148514852,0.7138047138047138,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/@scope,0.3516819571865443,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/para,0.012232415902140671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/title,0.012232415902140671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.3516819571865443,0.3333333333333333,0.3333333333333333,0.5,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.9908256880733946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9562289562289562,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.4556574923547401,0.6666666666666666,0.2222222222222222,0.375,0.5,0.9090909090909092,0.8571428571428571,0.8,0.4257425742574257,0.9562289562289562,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.9908256880733946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9562289562289562,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.6819571865443425,0.6666666666666666,0.6666666666666666,0.375,1.0,1.0,1.0,0.8,0.8960396039603961,0.9090909090909092,0.8888888888888888,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.25382262996941896,0.3333333333333333,0.3333333333333333,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.024464831804281342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.01529051987767584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396039603960396,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198019801980198,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0099009900990099,0.057239057239057235,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0099009900990099,0.057239057239057235,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.9877675840978594,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.99009900990099,0.9427609427609428,0.7777777777777778,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.44954128440366975,0.8333333333333334,0.7777777777777778,0.25,1.0,0.5454545454545454,0.14285714285714285,0.6,0.5247524752475248,0.4579124579124579,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.44954128440366975,0.8333333333333334,0.7777777777777778,0.25,1.0,0.5454545454545454,0.14285714285714285,0.6,0.5247524752475248,0.4579124579124579,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.4984709480122324,1.0,0.7777777777777778,0.625,1.0,0.5454545454545454,0.14285714285714285,0.6,0.5643564356435643,0.4781144781144781,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.4984709480122324,1.0,0.7777777777777778,0.625,1.0,0.5454545454545454,0.14285714285714285,0.6,0.5643564356435643,0.4781144781144781,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.981651376146789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9752475247524752,0.9427609427609428,0.8888888888888888,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.8379204892966361,0.8333333333333334,0.1111111111111111,0.625,0.5,1.0,1.0,0.4,0.7178217821782178,0.7542087542087542,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.7247706422018348,0.8333333333333334,0.8888888888888888,0.375,1.0,1.0,0.42857142857142855,0.9,0.6584158415841584,0.7609427609427609,0.7777777777777778,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.8807339449541285,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.8,0.8118811881188119,0.8585858585858586,0.8888888888888888,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.9847094801223242,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9801980198019802,0.8585858585858586,0.6666666666666666,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.9847094801223242,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9801980198019802,0.8585858585858586,0.6666666666666666,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0099009900990099,0.9494949494949496,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,0.9908256880733946,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.9,0.995049504950495,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
/eml:eml/dataset/dataTable/entityDescription,0.1865443425076453,0.3333333333333333,0.1111111111111111,0.0,0.0,0.18181818181818185,0.2857142857142857,0.8,0.034653465346534656,0.7878787878787878,0.8888888888888888,0.0
/eml:eml/dataset/dataTable/entityName,0.9908256880733946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9562289562289562,1.0,1.0
/eml:eml/dataset/dataTable/method/methodStep/description/para/literalLayout,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/instrumentation,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/subStep/description/para/literalLayout,0.012232415902140671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/samplingDescription/para,0.01529051987767584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/samplingDescription/section/para,0.03363914373088685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/samplingDescription/section/title,0.03363914373088685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/@scope,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/@scope,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.048929663608562685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
