XPath,Collection,XPathCount,RecordCount,AverageOccurancePerRecord,CollectionOccurance%
/eml/dataset/dataTable/methods/methodStep/software/associatedParty/role,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/administrativeArea,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/city,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/country,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/deliveryPoint,2010_EML,4,2,0.02,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/address/postalCode,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/electronicMailAddress,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/givenName,2010_EML,4,2,0.02,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/salutation,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/individualName/surName,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/creator/onlineUrl,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/implementation/distribution/online/url/@function,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/implementation/operatingSystem,2010_EML,8,2,0.03,0.80%
/eml/dataset/dataTable/methods/methodStep/software/implementation/programmingLanguage,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/title,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/software/version,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/methodStep/subStep/description/para,2010_EML,52,2,0.21,0.80%
/eml/dataset/dataTable/methods/qualityControl,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/methods/qualityControl/description/para,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/numberOfRecords,2010_EML,56,47,0.22,18.80%
/eml/dataset/dataTable/physical/@id,2010_EML,10,2,0.04,0.80%
/eml/dataset/dataTable/physical/@scope,2010_EML,54,54,0.22,21.60%
/eml/dataset/dataTable/physical/characterEncoding,2010_EML,32,32,0.13,12.80%
/eml/dataset/dataTable/physical/dataFormat,2010_EML,258,125,1.03,50.00%
/eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,2010_EML,125,125,0.50,50.00%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,2010_EML,43,43,0.17,17.20%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,2010_EML,128,124,0.51,49.60%
/eml/dataset/dataTable/physical/dataFormat/textFormat/numPhysicalLinesPerRecord,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/physical/dataFormat/textFormat/physicalLineDelimiter,2010_EML,20,20,0.08,8.00%
/eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,2010_EML,98,98,0.39,39.20%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/collapseDelimiters,2010_EML,12,12,0.05,4.80%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,2010_EML,125,125,0.50,50.00%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/literalCharacter,2010_EML,7,7,0.03,2.80%
/eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,2010_EML,42,42,0.17,16.80%
/eml/dataset/dataTable/physical/distribution/@id,2010_EML,30,30,0.12,12.00%
/eml/dataset/dataTable/physical/distribution/@scope,2010_EML,42,42,0.17,16.80%
/eml/dataset/dataTable/physical/distribution/access/@authSystem,2010_EML,35,35,0.14,14.00%
/eml/dataset/dataTable/physical/distribution/access/@order,2010_EML,35,35,0.14,14.00%
/eml/dataset/dataTable/physical/distribution/access/@scope,2010_EML,32,32,0.13,12.80%
/eml/dataset/dataTable/physical/distribution/access/allow/permission,2010_EML,70,35,0.28,14.00%
/eml/dataset/dataTable/physical/distribution/access/allow/principal,2010_EML,70,35,0.28,14.00%
/eml/dataset/dataTable/physical/distribution/online/onlineDescription,2010_EML,2,2,0.01,0.80%
/eml/dataset/dataTable/physical/distribution/online/url,2010_EML,182,113,0.73,45.20%
/eml/dataset/dataTable/physical/distribution/online/url/@function,2010_EML,77,77,0.31,30.80%
/eml/dataset/dataTable/physical/encodingMethod,2010_EML,9,9,0.04,3.60%
/eml/dataset/dataTable/physical/objectName,2010_EML,192,125,0.77,50.00%
/eml/dataset/dataTable/physical/size,2010_EML,36,35,0.14,14.00%
/eml/dataset/dataTable/physical/size/@unit,2010_EML,35,35,0.14,14.00%
/eml/dataset/distribution,2010_EML,206,206,0.82,82.40%
/eml/dataset/distribution/@id,2010_EML,25,25,0.10,10.00%
/eml/dataset/distribution/@scope,2010_EML,32,32,0.13,12.80%
/eml/dataset/distribution/online/url,2010_EML,206,206,0.82,82.40%
/eml/dataset/distribution/online/url/@function,2010_EML,138,138,0.55,55.20%
/eml/dataset/intellectualRights,2010_EML,352,176,1.41,70.40%
/eml/dataset/intellectualRights/para,2010_EML,149,141,0.60,56.40%
/eml/dataset/intellectualRights/para/itemizedlist/listitem/para,2010_EML,147,44,0.59,17.60%
/eml/dataset/intellectualRights/para/itemizedlist/listitem/para/literalLayout,2010_EML,41,41,0.16,16.40%
/eml/dataset/intellectualRights/para/orderedlist/listitem/para,2010_EML,8,1,0.03,0.40%
/eml/dataset/intellectualRights/section/para,2010_EML,101,30,0.40,12.00%
/eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para/literalLayout,2010_EML,8,2,0.03,0.80%
/eml/dataset/intellectualRights/section/title,2010_EML,80,30,0.32,12.00%
/eml/dataset/keywordSet/keyword,2010_EML,1980,243,7.92,97.20%
/eml/dataset/keywordSet/keyword/@keywordType,2010_EML,205,153,0.82,61.20%
/eml/dataset/keywordSet/keywordThesaurus,2010_EML,73,43,0.29,17.20%
/eml/dataset/language,2010_EML,6,6,0.02,2.40%
/eml/dataset/maintenance,2010_EML,86,86,0.34,34.40%
/eml/dataset/maintenance/description/para,2010_EML,141,56,0.56,22.40%
/eml/dataset/maintenance/description/section/para,2010_EML,26,25,0.10,10.00%
/eml/dataset/maintenance/description/section/para/literalLayout,2010_EML,2,2,0.01,0.80%
/eml/dataset/maintenance/description/section/title,2010_EML,26,25,0.10,10.00%
/eml/dataset/metadataProvider,2010_EML,115,115,0.46,46.00%
/eml/dataset/metadataProvider/@scope,2010_EML,53,53,0.21,21.20%
/eml/dataset/metadataProvider/address/@scope,2010_EML,53,53,0.21,21.20%
/eml/dataset/metadataProvider/address/administrativeArea,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/address/city,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/address/country,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/address/deliveryPoint,2010_EML,333,113,1.33,45.20%
/eml/dataset/metadataProvider/address/postalCode,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/electronicMailAddress,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/onlineUrl,2010_EML,108,108,0.43,43.20%
/eml/dataset/metadataProvider/organizationName,2010_EML,113,113,0.45,45.20%
/eml/dataset/metadataProvider/phone,2010_EML,167,110,0.67,44.00%
/eml/dataset/metadataProvider/phone/@phonetype,2010_EML,167,110,0.67,44.00%
/eml/dataset/metadataProvider/positionName,2010_EML,25,25,0.10,10.00%
/eml/dataset/metadataProvider/references,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods,2010_EML,258,129,1.03,51.60%
/eml/dataset/methods/methodStep/citation/@scope,2010_EML,4,4,0.02,1.60%
/eml/dataset/methods/methodStep/citation/article/issue,2010_EML,4,3,0.02,1.20%
/eml/dataset/methods/methodStep/citation/article/journal,2010_EML,5,4,0.02,1.60%
/eml/dataset/methods/methodStep/citation/article/pageRange,2010_EML,8,4,0.03,1.60%
/eml/dataset/methods/methodStep/citation/article/volume,2010_EML,8,4,0.03,1.60%
/eml/dataset/methods/methodStep/citation/chapter/bookTitle,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/editor/@scope,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/editor/individualName/givenName,2010_EML,4,2,0.02,0.80%
/eml/dataset/methods/methodStep/citation/chapter/editor/individualName/surName,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/pageRange,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/publicationPlace,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/publisher/@scope,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/publisher/organizationName,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/chapter/totalPages,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/methodStep/citation/creator/@scope,2010_EML,4,4,0.02,1.60%
/eml/dataset/methods/methodStep/citation/creator/individualName/givenName,2010_EML,33,4,0.13,1.60%
/eml/dataset/methods/methodStep/citation/creator/individualName/surName,2010_EML,36,4,0.14,1.60%
/eml/dataset/methods/methodStep/citation/pubDate,2010_EML,6,4,0.02,1.60%
/eml/dataset/methods/methodStep/citation/title,2010_EML,10,4,0.04,1.60%
/eml/dataset/methods/methodStep/description,2010_EML,7,5,0.03,2.00%
/eml/dataset/methods/methodStep/description/para,2010_EML,14,14,0.06,5.60%
/eml/dataset/methods/methodStep/description/para/itemizedlist/listitem/para,2010_EML,277,27,1.11,10.80%
/eml/dataset/methods/methodStep/description/para/literalLayout,2010_EML,43,43,0.17,17.20%
/eml/dataset/methods/methodStep/description/section/para,2010_EML,85,40,0.34,16.00%
/eml/dataset/methods/methodStep/description/section/title,2010_EML,73,35,0.29,14.00%
/eml/dataset/methods/methodStep/instrumentation,2010_EML,76,15,0.30,6.00%
/eml/dataset/methods/methodStep/protocol/@id,2010_EML,10,5,0.04,2.00%
/eml/dataset/methods/methodStep/protocol/@scope,2010_EML,11,11,0.04,4.40%
/eml/dataset/methods/methodStep/protocol/creator/@scope,2010_EML,11,11,0.04,4.40%
/eml/dataset/methods/methodStep/protocol/creator/individualName/surName,2010_EML,4,3,0.02,1.20%
/eml/dataset/methods/methodStep/protocol/creator/positionName,2010_EML,5,5,0.02,2.00%
/eml/dataset/methods/methodStep/protocol/creator/references,2010_EML,33,33,0.13,13.20%
/eml/dataset/methods/methodStep/protocol/distribution/@scope,2010_EML,11,11,0.04,4.40%
/eml/dataset/methods/methodStep/protocol/distribution/online/url,2010_EML,43,35,0.17,14.00%
/eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,2010_EML,12,12,0.05,4.80%
/eml/dataset/methods/methodStep/protocol/proceduralStep/description/para,2010_EML,6,6,0.02,2.40%
/eml/dataset/methods/methodStep/protocol/title,2010_EML,47,39,0.19,15.60%
/eml/dataset/methods/qualityControl,2010_EML,10,10,0.04,4.00%
/eml/dataset/methods/qualityControl/description/para,2010_EML,10,10,0.04,4.00%
/eml/dataset/methods/sampling/samplingDescription/para,2010_EML,13,13,0.05,5.20%
/eml/dataset/methods/sampling/samplingDescription/section/para,2010_EML,34,31,0.14,12.40%
/eml/dataset/methods/sampling/samplingDescription/section/title,2010_EML,31,31,0.12,12.40%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/eastBoundingCoordinate,2010_EML,175,12,0.70,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/northBoundingCoordinate,2010_EML,180,12,0.72,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/southBoundingCoordinate,2010_EML,180,12,0.72,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/westBoundingCoordinate,2010_EML,175,12,0.70,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/coverage/geographicDescription,2010_EML,186,12,0.74,4.80%
/eml/dataset/methods/sampling/spatialSamplingUnits/referencedEntityId,2010_EML,2,2,0.01,0.80%
/eml/dataset/methods/sampling/studyExtent/coverage/@scope,2010_EML,6,6,0.02,2.40%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,2010_EML,6,6,0.02,2.40%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2010_EML,23,8,0.09,3.20%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2010_EML,23,8,0.09,3.20%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2010_EML,23,8,0.09,3.20%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2010_EML,23,8,0.09,3.20%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,2010_EML,12,6,0.05,2.40%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,2010_EML,12,6,0.05,2.40%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,2010_EML,23,8,0.09,3.20%
/eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/references,2010_EML,25,21,0.10,8.40%
/eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/@scope,2010_EML,6,6,0.02,2.40%
/eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2010_EML,31,31,0.12,12.40%
/eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2010_EML,31,31,0.12,12.40%
/eml/dataset/methods/sampling/studyExtent/description/para,2010_EML,12,12,0.05,4.80%
/eml/dataset/otherEntity/@id,2010_EML,83,79,0.33,31.60%
/eml/dataset/otherEntity/@scope,2010_EML,9,9,0.04,3.60%
/eml/dataset/otherEntity/@system,2010_EML,71,71,0.28,28.40%
/eml/dataset/otherEntity/entityDescription,2010_EML,115,111,0.46,44.40%
/eml/dataset/otherEntity/entityName,2010_EML,116,112,0.46,44.80%
/eml/dataset/otherEntity/entityType,2010_EML,116,112,0.46,44.80%
/eml/dataset/otherEntity/physical/@scope,2010_EML,33,33,0.13,13.20%
/eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,2010_EML,116,112,0.46,44.80%
/eml/dataset/otherEntity/physical/distribution/@scope,2010_EML,33,33,0.13,13.20%
/eml/dataset/otherEntity/physical/distribution/access/@authSystem,2010_EML,7,7,0.03,2.80%
/eml/dataset/otherEntity/physical/distribution/access/@order,2010_EML,7,7,0.03,2.80%
/eml/dataset/otherEntity/physical/distribution/access/@scope,2010_EML,7,7,0.03,2.80%
/eml/dataset/otherEntity/physical/distribution/access/allow/permission,2010_EML,9,7,0.04,2.80%
/eml/dataset/otherEntity/physical/distribution/access/allow/principal,2010_EML,9,7,0.04,2.80%
/eml/dataset/otherEntity/physical/distribution/online/onlineDescription,2010_EML,71,71,0.28,28.40%
/eml/dataset/otherEntity/physical/distribution/online/url,2010_EML,116,112,0.46,44.80%
/eml/dataset/otherEntity/physical/distribution/online/url/@function,2010_EML,88,88,0.35,35.20%
/eml/dataset/otherEntity/physical/objectName,2010_EML,116,112,0.46,44.80%
/eml/dataset/otherEntity/physical/size,2010_EML,71,71,0.28,28.40%
/eml/dataset/otherEntity/physical/size/@unit,2010_EML,71,71,0.28,28.40%
/eml/dataset/project,2010_EML,136,68,0.54,27.20%
/eml/dataset/project/@id,2010_EML,24,12,0.10,4.80%
/eml/dataset/project/@scope,2010_EML,33,33,0.13,13.20%
/eml/dataset/project/abstract/para,2010_EML,23,23,0.09,9.20%
/eml/dataset/project/abstract/para/literalLayout,2010_EML,41,41,0.16,16.40%
/eml/dataset/project/abstract/section/para,2010_EML,3,3,0.01,1.20%
/eml/dataset/project/abstract/section/para/emphasis,2010_EML,3,3,0.01,1.20%
/eml/dataset/project/funding/para,2010_EML,62,62,0.25,24.80%
/eml/dataset/project/funding/section/para,2010_EML,3,3,0.01,1.20%
/eml/dataset/project/personnel/@id,2010_EML,4,1,0.02,0.40%
/eml/dataset/project/personnel/@scope,2010_EML,33,33,0.13,13.20%
/eml/dataset/project/personnel/address/@scope,2010_EML,33,33,0.13,13.20%
/eml/dataset/project/personnel/address/administrativeArea,2010_EML,66,66,0.26,26.40%
/eml/dataset/project/personnel/address/city,2010_EML,67,66,0.27,26.40%
/eml/dataset/project/personnel/address/country,2010_EML,66,66,0.26,26.40%
/eml/dataset/project/personnel/address/deliveryPoint,2010_EML,265,66,1.06,26.40%
/eml/dataset/project/personnel/address/postalCode,2010_EML,76,66,0.30,26.40%
/eml/dataset/project/personnel/electronicMailAddress,2010_EML,141,60,0.56,24.00%
/eml/dataset/project/personnel/individualName/givenName,2010_EML,209,65,0.84,26.00%
/eml/dataset/project/personnel/individualName/salutation,2010_EML,3,3,0.01,1.20%
/eml/dataset/project/personnel/individualName/surName,2010_EML,204,65,0.82,26.00%
/eml/dataset/project/personnel/onlineUrl,2010_EML,1,1,0.00,0.40%
/eml/dataset/project/personnel/organizationName,2010_EML,16,16,0.06,6.40%
/eml/dataset/project/personnel/phone,2010_EML,149,57,0.60,22.80%
/eml/dataset/project/personnel/phone/@phonetype,2010_EML,70,57,0.28,22.80%
/eml/dataset/project/personnel/positionName,2010_EML,5,4,0.02,1.60%
/eml/dataset/project/personnel/role,2010_EML,132,68,0.53,27.20%
/eml/dataset/project/relatedProject/@id,2010_EML,30,12,0.12,4.80%
/eml/dataset/project/relatedProject/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/abstract/para,2010_EML,31,12,0.12,4.80%
/eml/dataset/project/relatedProject/funding/para,2010_EML,18,12,0.07,4.80%
/eml/dataset/project/relatedProject/personnel/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/personnel/address/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/personnel/address/administrativeArea,2010_EML,19,12,0.08,4.80%
/eml/dataset/project/relatedProject/personnel/address/city,2010_EML,23,12,0.09,4.80%
/eml/dataset/project/relatedProject/personnel/address/country,2010_EML,14,12,0.06,4.80%
/eml/dataset/project/relatedProject/personnel/address/deliveryPoint,2010_EML,167,12,0.67,4.80%
/eml/dataset/project/relatedProject/personnel/address/postalCode,2010_EML,36,12,0.14,4.80%
/eml/dataset/project/relatedProject/personnel/electronicMailAddress,2010_EML,75,12,0.30,4.80%
/eml/dataset/project/relatedProject/personnel/individualName/givenName,2010_EML,80,12,0.32,4.80%
/eml/dataset/project/relatedProject/personnel/individualName/surName,2010_EML,80,12,0.32,4.80%
/eml/dataset/project/relatedProject/personnel/organizationName,2010_EML,22,12,0.09,4.80%
/eml/dataset/project/relatedProject/personnel/phone,2010_EML,124,12,0.50,4.80%
/eml/dataset/project/relatedProject/personnel/phone/@phonetype,2010_EML,24,12,0.10,4.80%
/eml/dataset/project/relatedProject/personnel/positionName,2010_EML,7,5,0.03,2.00%
/eml/dataset/project/relatedProject/personnel/role,2010_EML,26,12,0.10,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2010_EML,25,12,0.10,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2010_EML,25,12,0.10,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2010_EML,23,12,0.09,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2010_EML,25,12,0.10,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/geographicCoverage/geographicDescription,2010_EML,25,12,0.10,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/temporalCoverage/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2010_EML,31,12,0.12,4.80%
/eml/dataset/project/relatedProject/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2010_EML,31,12,0.12,4.80%
/eml/dataset/project/relatedProject/title,2010_EML,31,12,0.12,4.80%
/eml/dataset/project/studyAreaDescription/coverage/@scope,2010_EML,26,26,0.10,10.40%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/@scope,2010_EML,26,26,0.10,10.40%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,2010_EML,41,41,0.16,16.40%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,2010_EML,41,41,0.16,16.40%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,2010_EML,41,41,0.16,16.40%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,2010_EML,53,53,0.21,21.20%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,2010_EML,53,53,0.21,21.20%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,2010_EML,53,53,0.21,21.20%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,2010_EML,53,53,0.21,21.20%
/eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/geographicDescription,2010_EML,53,53,0.21,21.20%
/eml/dataset/project/studyAreaDescription/coverage/temporalCoverage/@scope,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,2010_EML,12,12,0.05,4.80%
/eml/dataset/project/title,2010_EML,68,68,0.27,27.20%
/eml/dataset/pubDate,2010_EML,484,242,1.94,96.80%
/eml/dataset/pubPlace,2010_EML,28,28,0.11,11.20%
/eml/dataset/publisher,2010_EML,147,147,0.59,58.80%
/eml/dataset/publisher/@scope,2010_EML,32,32,0.13,12.80%
/eml/dataset/publisher/address/@scope,2010_EML,26,26,0.10,10.40%
/eml/dataset/publisher/address/administrativeArea,2010_EML,126,126,0.50,50.40%
/eml/dataset/publisher/address/city,2010_EML,126,126,0.50,50.40%
/eml/dataset/publisher/address/country,2010_EML,85,85,0.34,34.00%
/eml/dataset/publisher/address/deliveryPoint,2010_EML,368,126,1.47,50.40%
/eml/dataset/publisher/address/postalCode,2010_EML,126,126,0.50,50.40%
/eml/dataset/publisher/electronicMailAddress,2010_EML,116,58,0.46,23.20%
/eml/dataset/publisher/onlineUrl,2010_EML,61,61,0.24,24.40%
/eml/dataset/publisher/organizationName,2010_EML,145,145,0.58,58.00%
/eml/dataset/publisher/phone,2010_EML,111,82,0.44,32.80%
/eml/dataset/publisher/phone/@phonetype,2010_EML,111,82,0.44,32.80%
/eml/dataset/publisher/references,2010_EML,2,2,0.01,0.80%
/eml/dataset/shortName,2010_EML,69,69,0.28,27.60%
/eml/dataset/title,2010_EML,500,250,2.00,100.00%
