XPath,SBC_2005_EML,SBC_2006_EML,SBC_2007_EML,SBC_2008_EML,SBC_2009_EML,SBC_2010_EML,SBC_2011_EML,SBC_2012_EML,SBC_2013_EML,SBC_2014_EML,SBC_2015_EML,SBC_2016_EML,SBC_2017_EML,SBC_2018_EML
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.09,0.13,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.89,0.0,0.02,0.09,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.05,1.33,0.0,4.36,4.56,1.0,0.72,3.58,0.15,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.05,1.33,0.0,4.36,4.56,1.0,0.72,3.64,0.15,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.26,0.0,0.0,0.03,0.09,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.03,0.49,0.0,0.72,0.11,0.5,0.31,3.0,0.15,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.03,0.49,0.0,0.72,0.11,0.5,0.31,3.06,0.15,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.38,0.0,0.0,0.06,0.09,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,0.98,0.0,1.3,0.0,0.5,0.4,0.55,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,0.98,0.0,1.3,0.0,0.5,0.4,0.55,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.04,0.27,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,0.98,0.0,1.89,0.0,0.0,0.45,0.79,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,0.98,0.0,1.89,0.0,0.0,0.45,0.79,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1.11,0.0,0.0,0.12,0.3,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,1.2,0.0,2.66,0.0,0.0,0.51,1.09,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,1.2,0.0,2.66,0.0,0.0,0.51,1.09,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.93,0.0,1.3,0.0,0.0,0.19,0.24,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,1.29,0.0,1.94,0.0,0.0,0.44,1.09,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,1.29,0.0,1.94,0.0,0.0,0.44,1.09,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.09,0.55,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,0.0,0.0,0.89,0.0,0.0,0.12,0.91,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,0.0,0.0,0.89,0.0,0.0,0.12,0.91,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.12,0.16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.12,0.16,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/@scope,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/book/publisher/@scope,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/book/publisher/organizationName,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/creator/@scope,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/creator/individualName/surName,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/title,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemModifications,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/identifierName/@scope,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/identifierName/references,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/taxonomicProcedures,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0
/eml:eml/dataset/coverage/temporalCoverage/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.81,0.87,0.89,0.4,0.5,0.31,0.32,0.17,0.56,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.93,1.0,1.0,0.8,1.0,0.89,0.68,0.87,0.44,1.0,0.95,0.88,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleAgeEstimate,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleName,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.91,1.0,1.0,0.8,0.99,0.89,0.68,0.87,0.44,1.0,0.95,0.88,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.78,0.0,0.06,0.18,0.0,0.0
/eml:eml/dataset/creator/@id,1.24,1.47,1.11,1.1,2.22,2.04,2.89,3.64,2.0,3.5,2.88,3.52,0.48,1.81
/eml:eml/dataset/creator/@scope,2.26,2.71,1.89,2.3,1.53,1.0,1.47,1.06,2.22,0.0,0.08,0.0,0.0,0.1
/eml:eml/dataset/creator/@system,0.73,1.04,0.89,0.7,0.51,0.44,1.21,0.55,0.22,0.0,0.18,0.0,0.0,0.68
/eml:eml/dataset/creator/address/@scope,2.21,2.53,1.89,2.3,1.53,1.02,1.53,1.09,2.22,0.0,0.08,0.0,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,2.5,2.93,2.11,2.7,3.13,2.2,3.0,3.47,2.44,2.5,2.86,3.36,1.33,1.96
/eml:eml/dataset/creator/address/city,2.5,2.93,2.11,2.7,3.13,2.2,3.0,3.51,2.89,2.5,2.88,3.48,1.33,1.96
/eml:eml/dataset/creator/address/country,2.5,2.93,2.11,2.7,3.13,2.2,3.0,3.51,2.89,2.5,2.88,3.36,1.33,1.96
/eml:eml/dataset/creator/address/deliveryPoint,5.48,6.49,5.0,6.9,6.48,4.8,6.37,7.34,6.56,5.0,5.79,7.03,1.93,3.76
/eml:eml/dataset/creator/address/postalCode,2.5,2.93,2.11,2.7,3.13,2.2,3.0,3.51,2.89,2.5,2.88,3.36,1.33,1.96
/eml:eml/dataset/creator/electronicMailAddress,1.72,2.42,1.22,1.2,2.57,1.6,2.63,3.23,2.56,3.5,2.73,3.42,2.78,1.75
/eml:eml/dataset/creator/individualName/givenName,1.66,2.29,1.11,1.2,2.99,1.71,3.79,4.36,4.0,5.0,3.25,4.82,2.15,1.37
/eml:eml/dataset/creator/individualName/salutation,0.49,0.38,0.0,0.0,0.09,0.18,0.26,0.21,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/individualName/surName,1.51,2.13,1.11,1.0,2.1,1.2,2.32,2.66,2.44,2.5,1.91,2.73,1.85,1.26
/eml:eml/dataset/creator/onlineUrl,1.2,1.56,1.78,1.5,0.62,0.64,0.37,0.3,0.67,0.0,0.15,0.0,0.0,0.51
/eml:eml/dataset/creator/organizationName,1.84,2.13,1.89,1.7,1.64,1.16,1.53,1.0,1.11,1.0,1.0,0.79,1.0,1.0
/eml:eml/dataset/creator/phone,1.66,1.91,1.22,0.4,3.21,1.64,2.95,3.32,1.44,3.0,3.31,2.67,0.41,1.24
/eml:eml/dataset/creator/phone/@phonetype,1.66,1.91,1.22,0.4,3.21,1.64,2.95,3.32,1.44,3.0,3.31,2.67,0.41,1.24
/eml:eml/dataset/creator/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/userId,0.37,0.18,0.0,0.0,0.03,0.2,0.84,0.32,0.44,0.0,0.2,0.0,1.04,1.28
/eml:eml/dataset/creator/userId/@directory,0.37,0.18,0.0,0.0,0.03,0.2,0.84,0.32,0.44,0.0,0.2,0.0,1.04,1.28
/eml:eml/dataset/dataTable/@id,0.33,0.53,1.0,1.1,0.98,1.0,1.0,2.34,0.78,15.0,1.46,1.55,0.59,0.85
/eml:eml/dataset/dataTable/@scope,1.34,1.53,0.89,0.6,0.7,0.47,0.74,0.26,0.44,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/@system,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo,0.03,0.07,0.0,0.0,0.47,0.0,0.21,0.0,0.0,0.0,0.46,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/para,0.37,0.29,0.0,0.0,0.31,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/@id,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@id,6.76,12.02,9.67,19.1,20.03,24.76,48.0,16.62,6.89,66.5,29.1,22.82,5.89,10.22
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,24.42,73.0,68.0,9.8,16.33,9.56,26.32,3.6,11.22,0.0,0.34,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@system,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/attributeAccuracyReport,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/quantitativeAttributeAccuracyAssessment/attributeAccuracyExplanation,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/quantitativeAttributeAccuracyAssessment/attributeAccuracyValue,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,27.81,85.0,77.67,19.1,33.86,29.62,48.0,16.79,18.11,66.5,29.94,22.82,20.89,17.53
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,27.58,84.84,77.67,17.7,33.76,29.62,48.0,16.79,18.11,66.5,29.94,22.82,20.89,17.53
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,27.81,85.02,77.67,19.1,33.86,29.62,48.0,16.79,18.11,66.5,29.94,22.82,20.89,17.53
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/@id,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/@scope,0.48,1.0,0.0,0.0,0.25,0.18,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/@scope,6.8,6.67,0.0,0.0,5.77,1.33,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/geographicDescription,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/references,9.27,9.53,0.0,0.0,13.33,4.6,6.21,0.43,0.0,0.0,7.97,3.18,0.33,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/geographicCoverage/references/@system,1.1,0.0,0.0,0.0,0.23,0.89,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/references,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.22,0.38,0.89,0.0,0.07,0.31,0.0,0.09,0.0,0.0,0.2,0.18,0.22,0.15
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.22,0.38,0.89,0.0,0.07,0.31,0.0,0.09,0.0,0.0,0.2,0.18,0.22,0.15
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.27,0.38,0.89,0.0,0.07,0.31,0.0,0.09,0.0,0.0,0.22,0.18,0.22,0.18
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.27,0.38,0.89,0.0,0.07,0.31,0.0,0.09,0.0,0.0,0.22,0.18,0.22,0.18
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.9,0.87,1.33,2.1,1.76,2.07,2.47,3.11,0.22,16.0,2.53,1.97,1.15,1.1
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.9,0.87,1.33,2.1,1.76,2.07,2.68,3.15,0.44,16.0,2.7,1.97,3.33,2.19
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,0.48,1.58,0.89,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,0.48,1.58,0.89,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,0.48,1.58,0.89,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,0.48,1.58,0.89,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,1.9,2.91,1.33,0.2,0.65,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,2.08,3.0,1.56,0.2,1.16,0.33,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.4,0.73,0.0,0.0,0.93,0.0,0.32,0.0,0.0,0.0,0.51,0.0,0.0,0.04
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.4,0.73,0.0,0.0,0.93,0.0,0.32,0.0,0.0,0.0,0.51,0.0,0.0,0.04
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.49,0.73,0.0,0.0,1.14,0.0,0.32,0.0,0.0,0.0,0.65,0.0,0.0,0.04
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.49,0.73,0.0,0.0,1.14,0.0,0.32,0.0,0.0,0.0,0.65,0.0,0.0,0.04
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,1.6,3.04,0.0,0.0,4.41,0.0,1.58,0.0,0.0,0.0,2.45,0.06,0.0,0.19
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,1.6,3.04,0.0,0.0,4.41,0.0,1.58,0.0,0.0,0.0,2.44,0.0,0.0,0.19
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.17,0.58,0.0,0.0,2.57,0.0,0.53,0.0,0.0,0.0,2.45,0.06,0.0,0.04
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,1.43,2.47,0.0,0.0,1.84,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.15
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,2.76,1.4,0.0,2.1,1.45,2.09,4.05,2.17,0.0,1.0,1.42,2.55,0.3,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,16.21,12.13,0.0,14.3,15.17,14.33,17.0,14.6,0.0,7.0,11.61,9.24,13.59,2.18
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,16.21,11.76,0.0,14.3,15.17,14.33,17.0,14.6,0.0,7.0,11.61,9.24,13.59,2.18
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/source,0.64,0.71,0.0,0.0,0.07,0.4,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/entityCodeList/definitionAttributeReference,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/entityCodeList/entityReference,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/entityCodeList/valueAttributeReference,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.24,0.02,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.03,0.09,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,0.24,0.02,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.03,0.09,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,8.84,2.71,0.0,0.5,4.47,7.29,6.05,4.45,5.89,5.5,3.81,9.48,8.74,1.24
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.05,0.0,0.0,0.0,0.0,0.09,0.0,0.0,3.33,0.0,0.26,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,5.8,49.07,47.11,0.0,8.6,8.51,5.37,1.96,0.0,14.0,8.44,1.42,1.56,4.76
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,5.8,49.07,47.11,0.0,8.6,8.51,5.37,1.96,0.0,14.0,8.44,1.42,1.56,4.76
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,5.85,49.07,47.11,0.0,8.71,8.51,12.63,2.83,0.0,14.0,8.6,1.52,1.85,4.76
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,5.85,49.07,47.11,0.0,8.71,8.51,12.63,2.83,0.0,14.0,8.6,1.52,1.85,4.76
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,11.52,74.02,74.78,12.7,20.58,17.67,32.89,6.85,11.78,44.0,19.56,8.76,6.3,13.6
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,11.49,73.96,74.67,12.7,20.28,15.91,22.84,6.77,11.78,44.0,18.53,6.91,6.3,9.51
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,5.57,21.58,14.0,5.1,15.12,12.84,26.95,6.15,10.89,44.0,19.5,8.76,4.63,12.35
