Collection,Record,Abstract,Attribute Constraints,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator Identifier,Author / Originator Identifier Type,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Type,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Modified Date,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Parent Identifier,Place Keyword,Process Step,Project Description,Project Name,Publication Date,Publisher,Related Resource Citation,Related Resource Identifier,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Revision Date,Resource Status,Resource Title,Resource Update Frequency,Resource Use Constraints,Resource on-line Link,Responsible Party Identifier,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Supplemental Information,Taxonomic Extent,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2015,27.15.xml,1.0,0.0,24.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,32.0,3.0,6.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,280.0,0.0,0.0,0.0,5.0
2015,28.20.xml,1.0,0.0,24.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,29.0,2.0,8.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,297.0,0.0,0.0,0.0,5.0
2015,28.21.xml,1.0,0.0,24.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,29.0,2.0,8.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,298.0,0.0,0.0,0.0,5.0
2015,29.12.xml,1.0,0.0,12.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,27.0,3.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,274.0,0.0,0.0,0.0,5.0
2015,29.13.xml,1.0,0.0,12.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,27.0,3.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,275.0,0.0,0.0,0.0,5.0
2015,3.12.xml,1.0,0.0,11.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,270.0,0.0,0.0,0.0,1.0
2015,30.12.xml,1.0,0.0,31.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,24.0,2.0,8.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,307.0,0.0,0.0,0.0,5.0
2015,30.13.xml,1.0,0.0,31.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,24.0,2.0,8.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,307.0,0.0,0.0,0.0,5.0
2015,3001.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3002.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3003.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3004.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3005.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3006.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3007.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3008.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3009.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3010.7.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3011.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3012.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3013.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3014.6.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3015.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3016.5.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,169.0,0.0,0.0,0.0,1.0
2015,3017.3.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,3018.4.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,168.0,0.0,0.0,0.0,1.0
2015,32.11.xml,1.0,0.0,7.0,1.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,160.0,0.0,0.0,0.0,1.0
2015,32.12.xml,1.0,0.0,7.0,1.0,3.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,1.0
2015,33.8.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,190.0,1.0,1.0,1.0,1.0
2015,34.10.xml,1.0,0.0,29.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,29.0,2.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,299.0,0.0,0.0,0.0,5.0
2015,34.11.xml,1.0,0.0,29.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,29.0,2.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,299.0,0.0,0.0,0.0,5.0
2015,35.6.xml,1.0,0.0,16.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,17.0,3.0,2.0,1.0,17.0,1.0,2.0,2.0,0.0,18.0,2.0,4.0,0.0,1.0,0.0,1.0,17.0,3.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,17.0,17.0,1.0,0.0,0.0,1.0,319.0,0.0,0.0,0.0,17.0
2015,36.8.xml,1.0,0.0,5.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,16.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,4.0
2015,36.9.xml,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,16.0,2.0,6.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,187.0,0.0,0.0,0.0,4.0
2015,37.4.xml,1.0,0.0,49.0,1.0,4.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,44.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,348.0,0.0,0.0,0.0,1.0
2015,38.4.xml,1.0,0.0,18.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,59.0,3.0,7.0,0.0,1.0,0.0,1.0,11.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0,0.0,1.0,1.0,494.0,1.0,1.0,1.0,11.0
2015,39.4.xml,1.0,0.0,18.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,11.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,30.0,3.0,7.0,0.0,1.0,0.0,1.0,11.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,11.0,11.0,1.0,0.0,1.0,1.0,303.0,1.0,1.0,1.0,11.0
2015,40.8.xml,1.0,0.0,24.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,21.0,2.0,7.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,268.0,0.0,0.0,0.0,5.0
2015,4001.7.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0
2015,4001.8.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
2015,4002.7.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0
2015,4002.8.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
2015,4003.6.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0
2015,4003.7.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
2015,4004.6.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0
2015,4004.7.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,144.0,0.0,0.0,0.0,1.0
2015,4005.6.xml,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,156.0,0.0,0.0,0.0,1.0
