XPath,SBC_2005_EML,SBC_2006_EML,SBC_2007_EML,SBC_2008_EML,SBC_2009_EML,SBC_2010_EML,SBC_2011_EML,SBC_2012_EML,SBC_2013_EML,SBC_2014_EML,SBC_2015_EML,SBC_2016_EML,SBC_2017_EML,SBC_2018_EML
/eml:eml/dataset/associatedParty/userId/@directory,0.04651162790697674,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/@id,0.5697674418604651,0.4444444444444444,0.7777777777777778,0.7,0.2700534759358289,0.4666666666666667,0.4736842105263158,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.8148148148148148,0.14705882352941174
/eml:eml/dataset/contact/@scope,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4888888888888889,0.3684210526315789,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.8148148148148148,0.14705882352941174
/eml:eml/dataset/contact/@system,0.5697674418604651,0.4444444444444444,0.7777777777777778,0.7,0.2700534759358289,0.4666666666666667,0.3684210526315789,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.8148148148148148,0.14705882352941174
/eml:eml/dataset/contact/address/@scope,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4888888888888889,0.3684210526315789,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.8148148148148148,0.14705882352941174
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.017241379310344827,0.0,0.0,0.0
/eml:eml/dataset/contact/individualName/surName,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.017241379310344827,0.0,0.0,0.0
/eml:eml/dataset/contact/onlineUrl,0.8372093023255814,0.8,0.8888888888888888,1.0,0.7406417112299465,0.9777777777777776,0.8947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,0.8970588235294118
/eml:eml/dataset/contact/organizationName,0.08139534883720931,0.26666666666666666,0.0,0.0,0.06417112299465241,0.0,0.0,0.0,0.4444444444444444,0.0,0.9913793103448276,0.9696969696969696,0.0,0.0
/eml:eml/dataset/contact/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/positionName,1.0,0.9777777777777776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/@scope,0.7209302325581395,0.7111111111111111,0.5555555555555556,0.6,0.4866310160427808,0.2,0.2631578947368421,0.14893617021276595,0.4444444444444444,0.0,0.017241379310344827,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@id,0.7674418604651163,0.6,1.0,0.9,0.9893048128342246,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,0.1851851851851852,0.8529411764705882
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.813953488372093,0.8666666666666667,0.8888888888888888,0.8,0.5347593582887701,0.37777777777777777,0.4736842105263158,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.037037037037037035,0.0
/eml:eml/dataset/coverage/geographicCoverage/@system,0.3372093023255814,0.3555555555555556,0.7777777777777778,0.7,0.2352941176470588,0.2888888888888889,0.2631578947368421,0.23404255319148934,0.3333333333333333,0.0,0.008620689655172414,0.0,0.037037037037037035,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.12790697674418605,0.5555555555555556,0.0,0.0,0.38235294117647056,0.24444444444444444,0.3157894736842105,0.2553191489361702,0.0,0.0,0.3189655172413793,0.060606060606060615,0.0,0.07352941176470587
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.12790697674418605,0.5555555555555556,0.0,0.0,0.38235294117647056,0.24444444444444444,0.3157894736842105,0.2553191489361702,0.0,0.0,0.3189655172413793,0.060606060606060615,0.0,0.07352941176470587
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.12790697674418605,0.5555555555555556,0.0,0.0,0.38235294117647056,0.24444444444444444,0.3157894736842105,0.2553191489361702,0.0,0.0,0.3189655172413793,0.060606060606060615,0.0,0.07352941176470587
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.9418604651162792,1.0,1.0,1.0,0.997326203208556,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.9418604651162792,1.0,1.0,1.0,0.997326203208556,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.9418604651162792,1.0,1.0,1.0,0.997326203208556,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.9418604651162792,1.0,1.0,1.0,0.997326203208556,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRing,0.0,0.0,0.0,0.0,0.0855614973262032,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,0.011627906976744186,0.022222222222222227,0.0,0.0,0.032085561497326213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,0.011627906976744186,0.022222222222222227,0.0,0.0,0.032085561497326213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,0.9418604651162792,1.0,1.0,1.0,0.997326203208556,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/@id,0.0,0.1111111111111111,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.09302325581395347,0.13333333333333333,0.0,0.0,0.016042780748663103,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0425531914893617,0.4444444444444444,0.0,0.017241379310344827,0.09090909090909093,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.04010695187165776,0.13333333333333333,0.0,0.6382978723404256,0.5555555555555556,1.0,0.12931034482758622,0.4545454545454545,0.14814814814814814,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.04010695187165776,0.13333333333333333,0.0,0.6382978723404256,0.5555555555555556,1.0,0.12931034482758622,0.5151515151515151,0.14814814814814814,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.10638297872340426,0.0,0.0,0.01293103448275862,0.030303030303030307,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.026737967914438502,0.13333333333333333,0.0,0.3617021276595745,0.1111111111111111,0.5,0.09913793103448276,0.42424242424242425,0.14814814814814814,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.026737967914438502,0.13333333333333333,0.0,0.3617021276595745,0.1111111111111111,0.5,0.09913793103448276,0.4848484848484849,0.14814814814814814,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.10638297872340426,0.0,0.0,0.01293103448275862,0.030303030303030307,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.5,0.07758620689655173,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.5,0.07758620689655173,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.004310344827586207,0.030303030303030307,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.07327586206896551,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.07327586206896551,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.10638297872340426,0.0,0.0,0.02155172413793104,0.09090909090909093,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.07327586206896551,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.07327586206896551,0.3939393939393939,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.03448275862068965,0.060606060606060615,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.06896551724137931,0.3333333333333333,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.08888888888888889,0.0,0.2978723404255319,0.0,0.0,0.06896551724137931,0.3333333333333333,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.008620689655172414,0.030303030303030307,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.0,0.0,0.0425531914893617,0.0,0.0,0.03448275862068965,0.30303030303030304,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.0,0.0,0.0425531914893617,0.0,0.0,0.03448275862068965,0.30303030303030304,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.2727272727272727,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11627906976744184,0.15555555555555556,0.0,0.0,0.02406417112299465,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.2727272727272727,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/@scope,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/book/publisher/@scope,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/book/publisher/organizationName,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/creator/@scope,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/creator/individualName/surName,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemCitation/title,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/classificationSystem/classificationSystemModifications,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/identifierName/@scope,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/identifierName/references,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicSystem/taxonomicProcedures,0.0,0.13333333333333333,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.030303030303030307,0.037037037037037035,0.0
/eml:eml/dataset/coverage/temporalCoverage/@id,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.01293103448275862,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.813953488372093,0.8666666666666667,0.8888888888888888,0.4,0.5,0.3111111111111111,0.3157894736842105,0.1702127659574468,0.5555555555555556,0.0,0.01293103448275862,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.9302325581395348,1.0,1.0,0.8,0.997326203208556,0.8888888888888888,0.6842105263157895,0.8723404255319149,0.4444444444444444,1.0,0.9525862068965516,0.8787878787878788,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleAgeEstimate,0.02325581395348837,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleName,0.02325581395348837,0.0,0.0,0.0,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.9069767441860463,1.0,1.0,0.8,0.9946524064171124,0.8888888888888888,0.6842105263157895,0.8723404255319149,0.4444444444444444,1.0,0.9525862068965516,0.8787878787878788,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.06382978723404255,0.5555555555555556,0.0,0.03879310344827586,0.060606060606060615,0.0,0.0
/eml:eml/dataset/creator/@id,0.7209302325581395,0.6222222222222222,1.0,0.9,0.9251336898395722,0.9333333333333332,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,0.1851851851851852,0.8529411764705882
/eml:eml/dataset/creator/@scope,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4666666666666667,0.3684210526315789,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.0,0.10294117647058824
/eml:eml/dataset/creator/@system,0.5930232558139535,0.4888888888888889,0.8888888888888888,0.7,0.4625668449197861,0.4222222222222222,0.3684210526315789,0.2978723404255319,0.2222222222222222,0.0,0.17672413793103448,0.0,0.0,0.6764705882352942
/eml:eml/dataset/creator/address/@scope,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4888888888888889,0.3684210526315789,0.2978723404255319,0.7777777777777778,0.0,0.02586206896551724,0.0,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,0.5555555555555556,1.0,0.9784482758620692,1.0,1.0,1.0
/eml:eml/dataset/creator/address/city,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,0.9956896551724138,1.0,1.0,1.0
/eml:eml/dataset/creator/address/country,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,0.9956896551724138,1.0,1.0,1.0
/eml:eml/dataset/creator/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,0.9956896551724138,1.0,1.0,1.0
/eml:eml/dataset/creator/address/postalCode,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,1.0,1.0,1.0,0.9956896551724138,1.0,1.0,1.0
/eml:eml/dataset/creator/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,0.9956896551724138,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/givenName,1.0,1.0,1.0,1.0,0.9893048128342246,0.9777777777777776,1.0,1.0,0.5555555555555556,1.0,0.9827586206896552,1.0,1.0,0.9852941176470588
/eml:eml/dataset/creator/individualName/salutation,0.4883720930232558,0.15555555555555556,0.0,0.0,0.08823529411764706,0.17777777777777778,0.2631578947368421,0.1702127659574468,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.9827586206896552,1.0,1.0,0.9852941176470588
/eml:eml/dataset/creator/onlineUrl,0.8720930232558141,0.8666666666666667,0.8888888888888888,0.8,0.5374331550802139,0.4888888888888889,0.3684210526315789,0.2978723404255319,0.6666666666666666,0.0,0.14655172413793102,0.0,0.0,0.5147058823529411
/eml:eml/dataset/creator/organizationName,1.0,1.0,1.0,1.0,1.0,0.9555555555555556,0.6842105263157895,1.0,0.6666666666666666,1.0,0.9784482758620692,0.7878787878787878,1.0,1.0
/eml:eml/dataset/creator/phone,0.9767441860465116,1.0,1.0,0.2,0.9866310160427808,0.8444444444444444,1.0,0.9361702127659576,0.3333333333333333,1.0,0.9698275862068966,0.8484848484848485,0.07407407407407407,0.8529411764705882
/eml:eml/dataset/creator/phone/@phonetype,0.9767441860465116,1.0,1.0,0.2,0.9866310160427808,0.8444444444444444,1.0,0.9361702127659576,0.3333333333333333,1.0,0.9698275862068966,0.8484848484848485,0.07407407407407407,0.8529411764705882
/eml:eml/dataset/creator/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/creator/userId,0.04651162790697674,0.04444444444444445,0.0,0.0,0.03475935828877005,0.13333333333333333,0.21052631578947367,0.10638297872340426,0.1111111111111111,0.0,0.17672413793103448,0.0,0.7777777777777778,0.9411764705882352
/eml:eml/dataset/creator/userId/@directory,0.04651162790697674,0.04444444444444445,0.0,0.0,0.03475935828877005,0.13333333333333333,0.21052631578947367,0.10638297872340426,0.1111111111111111,0.0,0.17672413793103448,0.0,0.7777777777777778,0.9411764705882352
/eml:eml/dataset/dataTable/@id,0.20930232558139536,0.4444444444444444,1.0,0.6,0.7272727272727273,0.9555555555555556,0.6842105263157895,0.9574468085106383,0.3333333333333333,1.0,0.9784482758620692,1.0,0.1851851851851852,0.8529411764705882
/eml:eml/dataset/dataTable/@scope,0.7790697674418605,0.8666666666666667,0.8888888888888888,0.4,0.4893048128342246,0.4222222222222222,0.3157894736842105,0.2127659574468085,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/@system,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo,0.011627906976744186,0.022222222222222227,0.0,0.0,0.22459893048128346,0.0,0.10526315789473684,0.0,0.0,0.0,0.21551724137931036,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.004310344827586207,0.0,0.0,0.0
/eml:eml/dataset/dataTable/additionalInfo/section/para,0.13953488372093026,0.1111111111111111,0.0,0.0,0.13636363636363635,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/@id,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@id,0.36046511627906974,0.13333333333333333,0.1111111111111111,0.8,0.606951871657754,0.8444444444444444,1.0,0.9574468085106383,0.2222222222222222,1.0,0.8017241379310345,1.0,0.1851851851851852,0.17647058823529413
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.8488372093023255,0.8666666666666667,0.8888888888888888,0.6,0.5294117647058824,0.4888888888888889,0.3684210526315789,0.2765957446808511,0.3333333333333333,0.0,0.008620689655172414,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@system,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/attributeAccuracyReport,0.05813953488372092,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/quantitativeAttributeAccuracyAssessment/attributeAccuracyExplanation,0.05813953488372092,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/accuracy/quantitativeAttributeAccuracyAssessment/attributeAccuracyValue,0.05813953488372092,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.9767441860465116,1.0,1.0,0.8,0.9946524064171124,1.0,1.0,1.0,0.5555555555555556,1.0,0.9784482758620692,1.0,0.9629629629629628,0.9852941176470588
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.9418604651162792,1.0,1.0,0.6,0.9839572192513371,1.0,1.0,1.0,0.5555555555555556,1.0,0.9784482758620692,1.0,0.9629629629629628,0.9852941176470588
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.9767441860465116,1.0,1.0,0.8,0.9946524064171124,1.0,1.0,1.0,0.5555555555555556,1.0,0.9784482758620692,1.0,0.9629629629629628,0.9852941176470588
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/@id,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/coverage/@scope,0.3953488372093023,0.13333333333333333,0.0,0.0,0.12834224598930485,0.15555555555555556,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
