XPath,GCE_2005_EML,GCE_2006_EML,GCE_2007_EML,GCE_2008_EML,GCE_2009_EML,GCE_2010_EML,GCE_2011_EML,GCE_2012_EML,GCE_2013_EML,GCE_2014_EML,GCE_2015_EML,GCE_2016_EML,GCE_2017_EML,GCE_2018_EML
/eml:eml/dataset/dataTable/methods/methodStep/subStep/description/para,21.7,12.63,32.35,33.38,16.75,41.38,0.0,44.25,140.07,42.26,79.69,271.83,51.04,18.0
/eml:eml/dataset/dataTable/methods/qualityControl/description/para,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/methods/qualityControl/software/@scope,0.25,0.02,0.0,0.17,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/qualityControl/software/references,0.25,0.02,0.0,0.17,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/methods/qualityControl/software/references/@system,0.25,0.02,0.0,0.17,0.38,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/numberOfRecords,0.46,0.16,0.84,0.71,0.62,0.79,0.0,1.0,1.36,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/characterEncoding,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numPhysicalLinesPerRecord,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.36,0.15,0.84,0.67,0.62,0.7,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.71,0.86,0.29,0.39,0.62,0.41,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/access/@authSystem,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@order,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@scope,0.71,0.18,0.84,0.88,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/permission,1.42,0.35,1.68,1.76,2.0,2.0,0.0,2.0,2.76,2.13,2.36,8.39,5.22,2.0
/eml:eml/dataset/dataTable/physical/distribution/access/allow/principal,1.42,0.35,1.68,1.76,2.0,2.0,0.0,2.0,2.76,2.13,2.36,8.39,5.22,2.0
/eml:eml/dataset/dataTable/physical/distribution/online/onlineDescription,0.46,0.16,0.84,0.71,0.62,0.79,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.98,0.98,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.98,0.98,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/objectName,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/size,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/dataTable/physical/size/@unit,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.38,1.06,1.18,4.2,2.61,1.0
/eml:eml/dataset/distribution/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,17.41,16.52,38.52,31.92,28.12,29.67,15.33,34.38,24.5,31.4,24.04,30.95,35.65,17.75
/eml:eml/dataset/keywordSet/keyword/@keywordType,17.41,16.52,38.52,31.92,28.12,29.67,15.33,34.38,24.5,31.4,24.04,30.95,35.65,17.75
/eml:eml/dataset/keywordSet/keywordThesaurus,1.64,0.52,2.87,2.55,2.62,3.0,2.0,3.22,2.9,3.45,3.13,3.17,3.48,3.25
/eml:eml/dataset/metadataProvider/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/references,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/references/@system,0.44,0.06,0.13,0.27,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,2.88,2.83,2.84,2.89,11.25,2.73,1.67,4.02,2.55,3.04,3.11,3.76,4.26,1.5
/eml:eml/dataset/methods/methodStep/description/section/title,2.88,2.83,2.84,2.89,11.25,2.73,1.67,4.02,2.55,3.04,3.11,3.76,4.26,1.5
/eml:eml/dataset/methods/methodStep/instrumentation,5.7,6.28,5.65,3.95,20.25,3.14,6.0,5.32,7.71,4.32,6.73,10.2,3.65,1.75
/eml:eml/dataset/methods/methodStep/protocol/abstract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/creator/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.87,3.25
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/salutation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.39,1.25
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/creator/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/methodStep/protocol/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.48,2.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,3.62,3.46,2.84,2.95,2.0,2.94,2.0,2.91,2.6,2.79,3.3,2.37,3.65,2.5
/eml:eml/dataset/methods/sampling/samplingDescription/section/title,1.71,1.63,1.0,1.0,1.0,1.0,1.0,1.0,1.05,1.09,1.5,1.0,1.39,1.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/referencedEntityId,0.59,0.16,0.84,0.74,0.88,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,1.46,1.76,0.58,0.79,1.25,0.83,0.67,0.06,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,3.03,3.15,2.58,3.53,7.25,3.94,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,4.87,3.87,8.71,9.05,9.5,9.56,1.33,7.72,4.74,6.74,5.17,3.37,4.35,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,4.87,3.87,8.71,9.05,9.5,9.56,1.33,7.72,4.74,6.74,5.17,3.37,4.35,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,4.87,3.87,8.71,9.05,9.5,9.56,1.33,7.72,4.74,6.74,5.17,3.37,4.35,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,4.87,3.87,8.71,9.05,9.5,9.56,1.33,7.72,4.74,6.74,5.17,3.37,4.35,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,4.87,3.87,8.71,9.05,9.5,9.56,1.33,7.72,4.74,6.74,5.17,3.37,4.35,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.69,0.65,1.0,0.94,1.0,1.0,1.0,0.88,1.0,1.0,0.81,0.98,0.91,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.69,0.65,1.0,0.94,1.0,1.0,1.0,0.88,1.0,1.0,0.81,0.98,0.91,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/singleDateTime/calendarDate,0.31,0.35,0.0,0.06,0.0,0.0,0.0,0.12,0.0,0.0,0.19,0.02,0.09,0.0
/eml:eml/dataset/otherEntity/@id,0.59,0.16,0.84,0.74,0.88,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/otherEntity/@scope,0.32,0.04,0.13,0.14,0.5,0.4,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/entityName,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/entityType,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/@scope,0.32,0.04,0.13,0.14,0.5,0.4,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/@scope,0.32,0.04,0.13,0.14,0.5,0.4,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/access/@authSystem,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/access/@order,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/access/@scope,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/access/allow/permission,1.18,0.33,1.68,1.48,1.75,1.97,4.0,2.0,2.0,3.36,2.07,2.15,2.17,2.5
/eml:eml/dataset/otherEntity/physical/distribution/access/allow/principal,1.18,0.33,1.68,1.48,1.75,1.97,4.0,2.0,2.0,3.36,2.07,2.15,2.17,2.5
/eml:eml/dataset/otherEntity/physical/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/onlineDescription,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.02,0.07,0.09,0.25
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.28,1.02,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.28,1.02,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/objectName,0.59,0.16,0.84,0.74,0.88,0.98,2.0,1.0,1.0,1.68,1.04,1.07,1.09,1.25
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68,0.04,0.07,0.09,0.25
/eml:eml/dataset/otherEntity/physical/size/@unit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.68,0.04,0.07,0.09,0.25
/eml:eml/dataset/project/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/project/funding/para,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/@scope,2.19,2.64,0.87,1.18,1.88,1.24,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/givenName,6.0,5.91,5.58,5.05,5.0,5.06,5.0,5.0,5.0,5.04,5.68,5.07,5.0,5.0
/eml:eml/dataset/project/personnel/individualName/surName,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
/eml:eml/dataset/project/personnel/role,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/pubDate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.73,0.88,0.29,0.39,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/references,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/references/@system,0.44,0.06,0.13,0.27,0.62,0.41,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,1443.0,158.0,31.0,66.0,8.0,63.0,3.0,65.0,42.0,47.0,959.0,41.0,23.0,4.0
