Collection,Record,Abstract,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Contact,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Process Step,Project Description,Project Name,Publication Date,Publisher,Purpose,Related Resource Citation,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Status,Resource Title,Resource Use Constraints,Resource on-line Link,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Supplemental Information,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2015,201.266092.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,158.0,2.0,2.0,1.0,3.0
2015,201.267288.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,158.0,2.0,2.0,1.0,3.0
2015,201.271010.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,158.0,2.0,2.0,1.0,3.0
2015,202.194153.xml,1.0,13.0,1.0,2.0,2.0,2.0,3.0,8.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,155.0,2.0,2.0,1.0,3.0
2015,202.232594.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,150.0,2.0,2.0,1.0,3.0
2015,202.307939.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,147.0,2.0,2.0,1.0,3.0
2015,202.309199.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,147.0,2.0,2.0,1.0,3.0
2015,202.312957.xml,1.0,15.0,1.0,2.0,2.0,2.0,3.0,7.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,11.0,2.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,147.0,2.0,2.0,1.0,3.0
2015,203.104837.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
2015,203.111849.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0,1.0,1.0,1.0,1.0
2015,204.152607.xml,1.0,9.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,19.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,125.0,3.0,3.0,1.0,3.0
2015,204.154830.xml,1.0,9.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,19.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,125.0,3.0,3.0,1.0,3.0
2015,205.159240.xml,1.0,11.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,44.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,127.0,1.0,1.0,1.0,2.0
2015,205.174934.xml,1.0,11.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,44.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,2.0
2015,205.209748.xml,1.0,12.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,44.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,127.0,1.0,1.0,1.0,2.0
2015,205.210623.xml,1.0,12.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,44.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,127.0,1.0,1.0,1.0,2.0
2015,206.183816.xml,1.0,12.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,114.0,1.0,1.0,1.0,2.0
2015,206.216920.xml,1.0,13.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,2.0
2015,206.217804.xml,1.0,13.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,2.0
2015,206.217921.xml,1.0,13.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,128.0,1.0,1.0,1.0,2.0
2015,207.159121.xml,1.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,19.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,128.0,1.0,1.0,1.0,2.0
2015,208.101006.xml,1.0,5.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.0,1.0,1.0,1.0,1.0
2015,208.102459.xml,1.0,5.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,1.0,1.0,1.0,1.0
2015,209.114872.xml,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,129.0,1.0,1.0,1.0,1.0
2015,209.118417.xml,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0,1.0,1.0,1.0,1.0
2015,211.166387.xml,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,124.0,2.0,2.0,1.0,2.0
2015,211.167507.xml,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,120.0,2.0,2.0,1.0,2.0
2015,211.168408.xml,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,120.0,2.0,2.0,1.0,2.0
2015,212.1.xml,1.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,117.0,0.0,0.0,0.0,0.0
2015,213.90046.xml,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,102.0,0.0,0.0,0.0,0.0
2015,214.168293.xml,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,10.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,139.0,2.0,2.0,1.0,2.0
2015,215.1.xml,1.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,86.0,0.0,0.0,0.0,0.0
2015,215.173372.xml,1.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,87.0,0.0,0.0,0.0,0.0
2015,215.173899.xml,1.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,87.0,0.0,0.0,0.0,0.0
2015,22.95308.xml,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,125.0,1.0,1.0,1.0,1.0
2015,220.365385.xml,1.0,17.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,13.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,129.0,5.0,5.0,1.0,5.0
2015,223.109313.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.0,0.0,0.0,0.0,1.0
2015,224.108602.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,0.0,0.0,0.0,1.0
2015,225.108559.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0,0.0,0.0,0.0,1.0
2015,226.68188.xml,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,1.0
2015,227.275473.xml,1.0,14.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,0.0,3.0,143.0,4.0,4.0,1.0,5.0
2015,228.102077.xml,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,120.0,1.0,1.0,1.0,1.0
2015,23.119552.xml,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,115.0,1.0,1.0,1.0,1.0
2015,23.120405.xml,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0
2015,23.121704.xml,1.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.0,1.0,1.0,1.0,1.0
2015,231.160879.xml,1.0,12.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.0,1.0,1.0,1.0,1.0
2015,231.175203.xml,1.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,1.0,1.0,1.0,1.0
2015,231.176381.xml,1.0,12.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0,1.0,1.0,1.0,1.0
2015,233.174889.xml,1.0,13.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,17.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,127.0,2.0,2.0,1.0,2.0
2015,234.147153.xml,1.0,7.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0,9.0,1.0,1.0,1.0,0.0,18.0,2.0,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,1.0,124.0,8.0,8.0,1.0,9.0
2015,234.154850.xml,1.0,7.0,1.0,1.0,1.0,1.0,9.0,3.0,2.0,1.0,9.0,1.0,1.0,1.0,0.0,18.0,2.0,1.0,1.0,0.0,1.0,9.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,0.0,1.0,126.0,8.0,8.0,1.0,9.0
2015,236.241886.xml,1.0,14.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,134.0,0.0,0.0,0.0,0.0
2015,236.256519.xml,1.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,135.0,1.0,1.0,1.0,1.0
2015,236.257686.xml,1.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,135.0,1.0,1.0,1.0,1.0
2015,238.224888.xml,1.0,9.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,133.0,1.0,1.0,1.0,1.0
