XPath,SEV_2005_EML,SEV_2006_EML,SEV_2007_EML,SEV_2008_EML,SEV_2009_EML,SEV_2011_EML,SEV_2012_EML,SEV_2013_EML,SEV_2014_EML,SEV_2015_EML,SEV_2016_EML
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.06,0.06,0.12,0.07,0.0,0.02,0.01,0.11,0.0,0.09,0.17
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.84,0.81,0.88,0.89,0.75,0.91,0.5,0.56,1.0,1.11,1.18
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/dataTable/physical/objectName,0.84,0.81,0.88,0.89,0.75,0.91,0.56,0.56,1.0,1.11,1.18
/eml:eml/dataset/dataTable/physical/size,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.17
/eml:eml/dataset/dataTable/physical/size/@unit,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/distribution/@scope,0.1,0.19,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,0.9,0.97,0.88,0.96,0.88,0.95,0.79,1.0,1.0,0.99,0.99
/eml:eml/dataset/distribution/online/url/@function,0.64,0.84,0.65,0.67,0.62,0.68,0.72,1.0,1.0,0.99,0.99
/eml:eml/dataset/intellectualRights/para,0.13,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,0.87,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99
/eml:eml/dataset/intellectualRights/section/para/orderedlist/listitem/para/literalLayout,0.0,0.16,0.58,0.56,0.62,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/title,0.87,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99
/eml:eml/dataset/keywordSet/keyword,12.2,20.84,14.56,16.74,18.5,15.77,20.45,12.61,15.67,17.26,11.24
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.0,0.48,0.44,0.93,0.88,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,1.62,1.55,1.77,1.78,1.5,1.96,1.98,1.89,2.0,1.95,1.96
/eml:eml/dataset/language,0.87,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99
/eml:eml/dataset/maintenance/description/para/literalLayout,0.58,0.55,0.49,0.74,0.62,0.75,0.07,0.0,0.67,0.56,0.55
/eml:eml/dataset/maintenance/description/section/para,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/section/para/literalLayout,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/@scope,0.1,0.19,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.52,0.48,0.72,0.52,0.75,0.58,0.6,0.0,0.0,0.1,0.01
/eml:eml/dataset/metadataProvider/address/city,0.52,0.48,0.72,0.52,0.75,0.58,0.6,0.0,0.0,0.1,0.92
/eml:eml/dataset/metadataProvider/address/country,0.52,0.48,0.72,0.52,0.75,0.58,0.6,0.0,0.0,0.1,0.92
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.52,0.58,1.07,0.85,1.12,0.58,0.6,0.0,0.0,0.1,0.92
/eml:eml/dataset/metadataProvider/address/postalCode,0.52,0.48,0.72,0.52,0.75,0.58,0.6,0.0,0.0,0.1,0.92
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.33,0.16,0.49,0.44,0.62,0.33,0.28,0.0,0.0,0.0,0.92
/eml:eml/dataset/metadataProvider/individualName/givenName,0.33,0.13,0.37,0.33,0.5,0.33,0.28,0.0,0.0,0.0,0.92
/eml:eml/dataset/metadataProvider/individualName/surName,0.33,0.13,0.37,0.33,0.5,0.33,0.28,0.0,0.0,0.0,0.92
/eml:eml/dataset/metadataProvider/onlineUrl,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.01
/eml:eml/dataset/metadataProvider/organizationName,0.29,0.52,0.37,0.19,0.38,0.26,0.33,0.0,0.0,0.1,0.01
/eml:eml/dataset/metadataProvider/phone,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,1.83
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,1.83
/eml:eml/dataset/metadataProvider/positionName,0.19,0.32,0.23,0.07,0.12,0.25,0.33,0.0,0.0,0.1,0.0
/eml:eml/dataset/methods/methodStep/description/para/literalLayout,0.0,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,3.88,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,0.93,0.77,0.98,1.0,1.25,1.08,1.0,0.94,1.0,1.12,1.05
/eml:eml/dataset/methods/methodStep/description/section/title,0.19,0.23,0.09,0.11,0.38,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/instrumentation,0.43,0.61,0.02,0.15,0.0,0.32,0.24,0.0,0.67,0.13,0.16
/eml:eml/dataset/methods/qualityControl/description/para/literalLayout,0.29,0.16,0.05,0.0,0.0,0.25,0.15,0.11,0.0,0.22,0.26
/eml:eml/dataset/methods/qualityControl/instrumentation,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para/literalLayout,0.0,0.03,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/methods/sampling/studyExtent/description/para,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/description/para/literalLayout,0.0,0.03,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/@scope,0.12,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/section/para,0.0,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/funding/para,0.12,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/@id,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/@scope,0.12,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/@scope,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/address/city,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/address/country,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.14,0.45,0.23,0.22,0.25,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/address/postalCode,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/electronicMailAddress,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/givenName,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/individualName/salutation,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/surName,0.07,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/organizationName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/positionName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/personnel/references,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/role,0.12,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/project/title,0.12,0.23,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/pubDate,0.78,0.68,0.63,0.89,0.88,0.8,0.28,0.06,0.33,0.85,1.0
/eml:eml/dataset/pubPlace,0.87,0.77,0.88,0.89,0.88,1.0,1.0,1.0,1.0,0.99,0.99
/eml:eml/dataset/publisher/@scope,0.01,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.01,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.2,0.35,0.35,0.19,0.25,0.25,0.33,0.0,0.0,0.1,0.0
/eml:eml/dataset/publisher/address/city,0.2,0.35,0.35,0.19,0.25,0.25,0.33,0.0,0.0,0.1,0.69
/eml:eml/dataset/publisher/address/country,0.2,0.35,0.35,0.19,0.25,0.25,0.33,0.0,0.0,0.1,0.69
/eml:eml/dataset/publisher/address/deliveryPoint,0.23,0.42,0.58,0.41,0.5,0.25,0.33,0.0,0.0,0.1,0.69
/eml:eml/dataset/publisher/address/postalCode,0.2,0.35,0.35,0.19,0.25,0.25,0.33,0.0,0.0,0.1,0.69
/eml:eml/dataset/publisher/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
/eml:eml/dataset/publisher/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
/eml:eml/dataset/publisher/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
/eml:eml/dataset/publisher/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
/eml:eml/dataset/publisher/organizationName,0.2,0.35,0.35,0.19,0.25,0.25,0.33,0.0,0.0,0.11,0.27
/eml:eml/dataset/publisher/phone,0.01,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,1.38
/eml:eml/dataset/publisher/phone/@phonetype,0.01,0.03,0.12,0.11,0.12,0.0,0.0,0.0,0.0,0.0,1.38
/eml:eml/dataset/publisher/positionName,0.19,0.32,0.23,0.07,0.12,0.25,0.33,0.0,0.0,0.1,0.0
/eml:eml/dataset/purpose/para/literalLayout,0.23,0.0,0.12,0.3,0.0,0.46,0.08,0.0,0.67,0.22,0.21
/eml:eml/dataset/shortName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,69.0,31.0,43.0,27.0,8.0,371.0,101.0,18.0,3.0,281.0,156.0
