XPath,HFR_2006_EML,HFR_2007_EML,HFR_2008_EML,HFR_2009_EML,HFR_2010_EML,HFR_2011_EML,HFR_2012_EML,HFR_2013_EML,HFR_2014_EML,HFR_2015_EML,HFR_2016_EML,HFR_2017_EML,HFR_2018_EML
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/@id,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/@scope,0.2049335863377609,0.27586206896551724,0.36666666666666653,0.21940928270042195,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/@id,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.2296015180265655,0.27586206896551724,0.36666666666666653,0.21940928270042195,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0218408736349454,0.01492537313432836,0.03571428571428571,0.00967741935483871
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.005692599620493359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimePrecision,0.1442125237191651,0.0,0.0,0.033755274261603366,0.0,0.07228915662650602,0.10256410256410256,0.2222222222222222,0.0,0.16536661466458658,0.3880597014925373,0.44642857142857145,0.2838709677419355
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.4459203036053131,0.5517241379310345,0.3,0.5907172995780591,0.8620689655172413,0.4698795180722892,0.9230769230769232,0.6666666666666666,0.6,0.6911076443057722,0.8582089552238806,0.7678571428571429,0.6290322580645161
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum,0.00189753320683112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/maximum/@exclusive,0.00189753320683112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum,0.00189753320683112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimeDomain/bounds/minimum/@exclusive,0.00189753320683112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/dateTimePrecision,0.04174573055028463,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.08538899430740038,0.13793103448275862,0.2,0.07172995780590717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.0,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.0,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.5825426944971537,0.5517241379310345,0.5,0.6582278481012658,0.6896551724137931,0.14457831325301204,0.5128205128205128,0.5555555555555556,0.8,0.5975039001560063,0.6194029850746269,0.5714285714285714,0.5129032258064516
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.5825426944971537,0.5517241379310345,0.5,0.6582278481012658,0.6896551724137931,0.14457831325301204,0.5128205128205128,0.5555555555555556,0.8,0.5975039001560063,0.6194029850746269,0.5714285714285714,0.5129032258064516
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.05502846299810247,0.0,0.0,0.016877637130801686,0.0,0.0,0.07692307692307693,0.07407407407407407,0.0,0.0358814352574103,0.06716417910447761,0.05357142857142857,0.03225806451612903
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.5768500948766604,0.5517241379310345,0.5,0.6582278481012658,0.6896551724137931,0.14457831325301204,0.5128205128205128,0.5555555555555556,0.8,0.5975039001560063,0.6194029850746269,0.5714285714285714,0.5129032258064516
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.16888045540796964,0.10344827586206896,0.3,0.18987341772151897,0.06896551724137931,0.024096385542168683,0.0,0.0,0.0,0.0218408736349454,0.02985074626865672,0.07142857142857142,0.012903225806451613
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.683111954459203,0.3793103448275862,0.6666666666666666,0.7552742616033755,0.5862068965517241,0.5662650602409639,0.6666666666666666,0.7777777777777778,1.0,0.7503900156006241,0.7611940298507462,0.7321428571428571,0.7032258064516129
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.683111954459203,0.3793103448275862,0.6666666666666666,0.7552742616033755,0.5862068965517241,0.5662650602409639,0.6666666666666666,0.7777777777777778,1.0,0.7503900156006241,0.7611940298507462,0.7321428571428571,0.7032258064516129
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.6527514231499051,0.8275862068965517,0.4,0.7974683544303798,0.7586206896551724,0.9156626506024096,0.8461538461538461,0.5925925925925926,0.6,0.7878315132605305,0.7761194029850746,0.7321428571428571,0.7580645161290323
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.00189753320683112,0.2413793103448276,0.0,0.05485232067510549,0.0,0.03614457831325301,0.0,0.0,0.0,0.0436817472698908,0.12686567164179105,0.10714285714285714,0.07741935483870968
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,0.026565464895635674,0.0,0.0,0.016877637130801686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.1081593927893738,0.0,0.0,0.06329113924050632,0.0,0.060240963855421686,0.0,0.2962962962962963,0.0,0.0748829953198128,0.08955223880597014,0.03571428571428571,0.061290322580645165
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.1081593927893738,0.0,0.0,0.06329113924050632,0.0,0.060240963855421686,0.0,0.2962962962962963,0.0,0.0748829953198128,0.08955223880597014,0.03571428571428571,0.061290322580645165
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,0.09282700421940927,0.0,0.12048192771084335,0.07692307692307693,0.1111111111111111,0.0,0.0483619344773791,0.04477611940298507,0.05357142857142857,0.04193548387096775
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.013282732447817835,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0093603744149766,0.022388059701492536,0.0,0.0064516129032258064
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.013282732447817835,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0093603744149766,0.022388059701492536,0.0,0.0064516129032258064
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.013282732447817835,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0093603744149766,0.022388059701492536,0.0,0.0064516129032258064
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.013282732447817835,0.0,0.0,0.02109704641350211,0.0,0.0,0.0,0.0,0.0,0.0093603744149766,0.022388059701492536,0.0,0.0064516129032258064
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.7476280834914611,0.9655172413793104,0.8333333333333334,0.7552742616033755,0.8620689655172413,0.9036144578313252,0.8717948717948718,0.9629629629629628,1.0,0.8923556942277691,0.9179104477611941,0.8571428571428571,0.8548387096774194
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.7476280834914611,0.9655172413793104,0.8333333333333334,0.7552742616033755,0.8620689655172413,0.9036144578313252,0.8717948717948718,0.9629629629629628,1.0,0.8923556942277691,0.9179104477611941,0.8571428571428571,0.8548387096774194
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.3510436432637571,0.4137931034482759,0.26666666666666666,0.4008438818565401,0.4137931034482759,0.4698795180722892,0.4358974358974359,0.5185185185185185,0.4,0.436817472698908,0.4328358208955224,0.5178571428571429,0.38387096774193546
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.7210626185958254,0.9655172413793104,0.8333333333333334,0.7383966244725738,0.8620689655172413,0.8313253012048193,0.8717948717948718,0.9629629629629628,1.0,0.8783151326053042,0.9029850746268656,0.8392857142857143,0.8354838709677419
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.5180265654648957,0.7586206896551724,0.43333333333333335,0.6455696202531646,0.7586206896551724,0.8072289156626506,0.7692307692307693,0.7407407407407407,1.0,0.939157566302652,0.9925373134328358,0.9107142857142856,0.9096774193548388
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,0.5180265654648957,0.7586206896551724,0.43333333333333335,0.6455696202531646,0.7586206896551724,0.8072289156626506,0.7692307692307693,0.7407407407407407,1.0,0.939157566302652,0.9925373134328358,0.9107142857142856,0.9096774193548388
/eml:eml/dataset/dataTable/entityDescription,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/entityName,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/numberOfRecords,0.6527514231499051,0.7931034482758621,0.7,0.7383966244725738,0.6896551724137931,0.5903614457831325,0.7692307692307693,0.7407407407407407,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/@id,0.8045540796963947,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9036144578313252,1.0,0.9629629629629628,1.0,0.9578783151326054,0.9925373134328358,0.9107142857142856,0.9225806451612903
/eml:eml/dataset/dataTable/physical/@scope,0.2049335863377609,0.27586206896551724,0.36666666666666653,0.21940928270042195,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/dataTable/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.9225806451612903
/eml:eml/dataset/dataTable/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785714285714285,0.9225806451612903
/eml:eml/dataset/dataTable/physical/dataFormat/externallyDefinedFormat/formatName,0.03984819734345351,0.0,0.0,0.05063291139240506,0.0,0.18072289156626506,0.10256410256410256,0.0,0.0,0.0062402496099844,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9036144578313252,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.8121442125237192,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9036144578313252,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.8121442125237192,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9036144578313252,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.8102466793168881,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9036144578313252,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.1992409867172676,0.27586206896551724,0.36666666666666653,0.21940928270042195,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.8102466793168881,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.8102466793168881,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/objectName,0.8140417457305503,0.9655172413793104,0.8333333333333334,0.9535864978902954,0.8620689655172413,0.9759036144578314,1.0,0.9629629629629628,1.0,0.9609984399375976,0.9925373134328358,0.9107142857142856,0.9258064516129032
/eml:eml/dataset/dataTable/physical/size,0.4573055028462998,0.5517241379310345,0.5333333333333333,0.5147679324894515,0.2413793103448276,0.40963855421686746,0.38461538461538464,0.5925925925925926,1.0,0.15600624024961,0.5074626865671642,0.625,0.34838709677419355
/eml:eml/dataset/dataTable/physical/size/@unit,0.4573055028462998,0.5517241379310345,0.5333333333333333,0.5147679324894515,0.27586206896551724,0.40963855421686746,0.38461538461538464,0.5925925925925926,1.0,0.15600624024961,0.5074626865671642,0.625,0.34838709677419355
/eml:eml/dataset/distribution/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/para,0.9563567362428842,1.0,0.9333333333333332,0.9915611814345991,1.0,1.0,1.0,1.0,1.0,0.998439937597504,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.5768500948766604,0.5862068965517241,0.43333333333333335,0.70042194092827,0.8965517241379308,0.9036144578313252,0.8461538461538461,0.7777777777777778,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/maintenance/description/para,0.413662239089184,0.5172413793103449,0.3,0.4008438818565401,0.8620689655172413,0.21686746987951808,0.2564102564102564,0.1111111111111111,0.2,0.4165366614664587,0.6417910447761194,0.625,0.022580645161290318
/eml:eml/dataset/methods/methodStep/description/section/para,0.8159392789373814,0.8965517241379308,0.8333333333333334,1.0,1.0,0.8313253012048193,1.0,1.0,1.0,0.9812792511700468,1.0,1.0,0.9967741935483873
/eml:eml/dataset/methods/methodStep/description/section/title,0.2998102466793169,0.1724137931034483,0.8333333333333334,0.3375527426160337,0.3448275862068966,0.20481927710843373,0.5897435897435898,0.4444444444444444,0.0,0.3541341653666147,0.3955223880597015,0.4821428571428572,0.3870967741935484
/eml:eml/dataset/otherEntity/@id,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/@scope,0.022770398481973438,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/entityName,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/entityType,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/physical/@scope,0.022770398481973438,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.25161290322580643
/eml:eml/dataset/otherEntity/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.25161290322580643
/eml:eml/dataset/otherEntity/physical/compressionMethod,0.1081593927893738,0.0,0.0,0.09282700421940927,0.1724137931034483,0.0,0.0,0.0,0.0,0.11700468018720747,0.16417910447761194,0.2857142857142857,0.19032258064516128
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/physical/distribution/@scope,0.022770398481973438,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/otherEntity/physical/objectName,0.12713472485768498,0.03448275862068965,0.0,0.10548523206751056,0.1724137931034483,0.08433734939759037,0.15384615384615385,0.07407407407407407,0.0,0.2059282371294852,0.1791044776119403,0.32142857142857145,0.2548387096774193
/eml:eml/dataset/pubDate,0.9563567362428842,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/publisher/address/@scope,0.3282732447817837,0.3103448275862069,0.5333333333333333,0.2405063291139241,0.06896551724137931,0.04819277108433735,0.02564102564102564,0.0,0.0,0.0031201248049922,0.0,0.0,0.0032258064516129032
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,527.0,29.0,30.0,237.0,29.0,83.0,39.0,27.0,5.0,641.0,134.0,56.0,310.0
