XPath,CWT_2005_EML,CWT_2007_EML,CWT_2011_EML,CWT_2015_EML,CWT_2016_EML,CWT_2017_EML,CWT_2018_EML
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,0.0,0.16666666666666666,0.08241758241758243,0.14705882352941174,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.0,0.0,0.0,0.054945054945054944,0.05882352941176471,0.4615384615384616,0.09090909090909093
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.054945054945054944,0.05882352941176471,0.4615384615384616,0.09090909090909093
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.0,0.0,0.07142857142857142,0.05882352941176471,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.07142857142857142,0.05882352941176471,0.4615384615384616,0.18181818181818185
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.36,0.047619047619047616,0.3333333333333333,0.9395604395604396,0.8529411764705882,0.9230769230769232,0.9090909090909092
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,0.0,0.0,0.3333333333333333,0.9395604395604396,0.8529411764705882,0.9230769230769232,0.9090909090909092
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.16666666666666666,0.047619047619047616,0.0,0.13736263736263735,0.4117647058823529,0.6153846153846154,0.09090909090909093
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.8956043956043956,0.6764705882352942,0.7692307692307693,0.9090909090909092
/eml:eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description/para,0.0,0.0,0.0,0.1868131868131868,0.08823529411764706,0.0,0.2727272727272727
