XPath,MCR_2006_EML,MCR_2007_EML,MCR_2010_EML,MCR_2011_EML,MCR_2012_EML,MCR_2013_EML,MCR_2014_EML,MCR_2015_EML,MCR_2016_EML,MCR_2017_EML
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/city,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/country,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/organizationName,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/associatedParty/role,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/administrativeArea,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/city,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/country,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/deliveryPoint,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/address/postalCode,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/electronicMailAddress,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/salutation,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/creator/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/operatingSystem,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/implementation/programmingLanguage,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/title,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/software/version,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/subStep/description/para,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/qualityControl/description/section/para,0.0,0.54,0.0,0.33,0.0,0.0,0.0,0.85,0.6,0.0
/eml:eml/dataset/methods/qualityControl/description/section/title,0.0,0.2,0.0,0.17,0.0,0.0,0.0,0.27,0.21,0.0
/eml:eml/dataset/methods/qualityControl/software/creator/individualName/surName,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/methods/qualityControl/software/implementation/distribution/offline/mediumName,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/methods/qualityControl/software/title,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/methods/qualityControl/software/version,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0
/eml:eml/dataset/otherEntity/@id,0.0,0.0,0.0,0.0,0.08,0.0,0.22,0.03,0.1,0.44
/eml:eml/dataset/otherEntity/@scope,0.0,0.0,0.0,0.12,0.38,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/additionalInfo/para,0.0,0.0,0.0,0.0,0.16,0.0,0.11,0.03,0.17,0.44
/eml:eml/dataset/otherEntity/additionalInfo/para/ulink,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/additionalInfo/para/ulink/@url,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/alternateIdentifier,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.27,0.0
/eml:eml/dataset/otherEntity/coverage/@scope,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/@scope,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.59,0.0,0.11,0.03,0.25,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/@scope,0.0,0.0,0.0,0.21,0.41,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/otherEntity/physical/authentication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
/eml:eml/dataset/otherEntity/physical/authentication/@method,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
/eml:eml/dataset/otherEntity/physical/characterEncoding,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/distribution/@scope,0.0,0.0,0.0,0.21,0.41,0.0,0.0,0.0,0.06,0.0
/eml:eml/dataset/otherEntity/physical/distribution/access/@authSystem,0.0,0.0,0.0,0.08,0.32,0.0,0.22,0.03,0.4,0.44
/eml:eml/dataset/otherEntity/physical/distribution/access/@order,0.0,0.0,0.0,0.08,0.32,0.0,0.22,0.03,0.4,0.44
/eml:eml/dataset/otherEntity/physical/distribution/access/@scope,0.0,0.0,0.0,0.08,0.32,0.0,0.0,0.0,0.29,0.0
/eml:eml/dataset/otherEntity/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.4,0.44
/eml:eml/dataset/otherEntity/physical/distribution/access/allow/permission,0.0,0.0,0.0,0.17,0.65,0.0,0.44,0.06,0.79,0.89
/eml:eml/dataset/otherEntity/physical/distribution/access/allow/principal,0.0,0.0,0.0,0.17,0.65,0.0,0.44,0.06,0.79,0.89
/eml:eml/dataset/otherEntity/physical/distribution/online/onlineDescription,0.0,0.0,0.0,0.0,0.59,0.0,0.11,0.03,0.33,0.44
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.21,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/size,0.0,0.0,0.0,0.08,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/otherEntity/physical/size/@unit,0.0,0.0,0.0,0.08,0.65,0.0,0.22,0.03,0.42,0.44
/eml:eml/dataset/project/@scope,0.88,0.95,1.0,0.88,0.86,0.2,0.0,0.21,0.42,0.0
/eml:eml/dataset/project/funding/para,1.0,1.0,1.0,1.0,0.97,0.7,1.67,1.06,1.0,1.0
/eml:eml/dataset/project/personnel/@id,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/@scope,3.5,3.81,4.0,3.5,3.46,0.8,0.0,0.85,1.67,0.0
/eml:eml/dataset/project/personnel/address/@scope,3.5,3.81,4.0,3.5,3.46,0.8,0.0,0.85,1.67,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/address/city,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/address/country,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,8.0,8.0,8.0,8.0,7.78,5.6,8.0,7.76,8.0,8.0
/eml:eml/dataset/project/personnel/address/postalCode,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/electronicMailAddress,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/individualName/givenName,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/individualName/surName,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/onlineUrl,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/organizationName,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/phone,5.0,5.0,5.0,5.0,4.86,3.5,5.0,4.85,5.0,5.0
/eml:eml/dataset/project/personnel/phone/@phonetype,5.0,5.0,5.0,5.0,4.86,3.5,5.0,4.85,5.0,5.0
/eml:eml/dataset/project/personnel/positionName,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/personnel/role,4.0,4.0,4.0,4.0,3.89,2.8,4.0,3.88,4.0,4.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,0.97,0.7,1.0,0.97,1.0,1.0
/eml:eml/dataset/pubDate,0.38,0.49,1.0,0.88,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.0,0.05,0.33,0.0,0.14,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/address/city,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/address/country,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,0.25,0.1,0.0,0.25,0.22,0.4,2.0,1.52,1.17,2.0
/eml:eml/dataset/publisher/address/postalCode,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/onlineUrl,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/organizationName,0.12,0.05,0.0,0.12,0.11,0.2,1.0,0.76,0.58,1.0
/eml:eml/dataset/publisher/references,0.0,0.13,0.67,0.17,0.86,0.6,0.0,0.12,0.29,0.0
/eml:eml/dataset/publisher/references/@system,0.0,0.05,0.33,0.0,0.14,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/shortName,0.12,0.08,1.0,0.42,0.68,1.0,0.89,0.85,0.67,1.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,8.0,251.0,3.0,24.0,37.0,10.0,9.0,33.0,48.0,9.0
