XPath,NTL_2005_EML,NTL_2006_EML,NTL_2007_EML,NTL_2008_EML,NTL_2009_EML,NTL_2010_EML,NTL_2012_EML,NTL_2013_EML,NTL_2014_EML,NTL_2015_EML,NTL_2016_EML,NTL_2017_EML,NTL_2018_EML
/eml:eml/dataset/project/relatedProject/personnel/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
/eml:eml/dataset/project/relatedProject/personnel/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
/eml:eml/dataset/project/relatedProject/personnel/role,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
/eml:eml/dataset/project/relatedProject/title,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
/eml:eml/dataset/project/title,0.5,0.04,0.59,0.53,0.49,0.67,0.75,0.61,0.5,0.72,0.63,0.4,0.0
/eml:eml/dataset/pubDate,0.52,0.91,0.57,0.59,0.51,0.67,1.0,0.82,0.9,0.98,1.0,1.0,1.0
/eml:eml/dataset/pubPlace,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0
/eml:eml/dataset/publisher/@id,0.34,0.04,0.26,0.41,0.4,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/@scope,0.47,0.11,0.26,0.41,0.49,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.34,0.04,0.26,0.41,0.4,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.86,0.77,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/address/city,0.86,0.77,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/address/country,0.86,0.77,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/address/deliveryPoint,1.2,0.81,1.11,1.41,1.31,1.22,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/address/postalCode,0.86,0.77,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/electronicMailAddress,0.86,0.77,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/organizationName,0.86,0.83,0.85,1.0,0.91,0.94,1.0,1.0,1.0,0.99,0.66,0.0,0.0
/eml:eml/dataset/publisher/phone,0.68,0.09,0.52,0.81,0.8,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/phone/@phonetype,0.68,0.09,0.52,0.81,0.8,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/references,0.13,0.01,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/purpose/para,0.0,0.85,0.0,0.0,0.0,0.0,0.23,0.07,0.5,0.22,0.0,0.0,0.0
/eml:eml/dataset/shortName,1.0,0.97,1.0,1.0,1.0,1.0,0.75,0.46,0.9,0.88,0.71,0.49,1.0
/eml:eml/dataset/spatialRaster/@scope,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/@scope,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeLabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellGeometry,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/columns,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/entityName,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/corner,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/pointInPixel,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/xCoordinate,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/yCoordinate,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/numberOfBands,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rasterOrigin,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/rows,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/@scope,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.02,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.13,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.13,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialRaster/verticals,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.04,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/@id,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.25,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/@scope,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/@id,0.0,10.79,0.0,0.0,0.0,0.0,0.91,0.43,0.0,2.69,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/@scope,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeDefinition,0.0,10.79,0.0,0.0,0.0,0.0,0.91,0.43,3.3,4.22,0.68,0.11,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeLabel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.59,0.0,0.11,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeName,0.0,10.79,0.0,0.0,0.0,0.0,0.91,0.43,3.3,4.22,0.68,0.11,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/coverage/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/coverage/temporalCoverage/@scope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/dateTime/formatString,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/datetime/formatString,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,5.6,0.0,0.0,0.0,0.0,0.45,0.14,3.3,2.1,0.56,0.07,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.0,3.83,0.0,0.0,0.0,0.0,0.45,0.21,0.0,1.86,0.12,0.04,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.0,1.76,0.0,0.0,0.0,0.0,0.45,0.21,0.0,0.96,0.12,0.04,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType,0.0,10.62,0.0,0.0,0.0,0.0,0.91,0.43,3.3,4.22,0.68,0.07,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType/@typeSystem,0.0,10.79,0.0,0.0,0.0,0.0,0.91,0.43,3.3,2.79,0.68,0.0,0.0
/eml:eml/dataset/spatialVector/entityDescription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,0.02,0.0
/eml:eml/dataset/spatialVector/entityName,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.02,0.0
/eml:eml/dataset/spatialVector/geometricObjectCount,0.0,0.74,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.38,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/geometry,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.02,0.0
/eml:eml/dataset/spatialVector/horizontalAccuracy/accuracyReport,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.41,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/physical/@scope,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.83,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/textFormat/attributeOrientation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/textFormat/numHeaderLines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/textFormat/recordDelimiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
/eml:eml/dataset/spatialVector/physical/distribution/@scope,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/physical/distribution/online/url,0.0,0.7,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.02,0.0
/eml:eml/dataset/spatialVector/physical/distribution/online/url/@function,0.0,0.7,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/physical/objectName,0.0,0.83,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.02,0.0
/eml:eml/dataset/spatialVector/physical/size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
/eml:eml/dataset/spatialVector/spatialReference/@scope,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.0,4.32,0.0,0.0,0.0,0.0,1.14,0.36,5.5,2.24,0.73,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.0,4.32,0.0,0.0,0.0,0.0,1.14,0.36,5.5,2.24,0.73,0.0,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.42,0.15,0.0,0.0
/eml:eml/dataset/spatialVector/verticalAccuracy/accuracyReport,0.0,0.86,0.0,0.0,0.0,0.0,0.23,0.07,1.1,0.4,0.15,0.0,0.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,190.0,257.0,46.0,106.0,35.0,18.0,44.0,28.0,10.0,392.0,41.0,113.0,7.0
