XPath,NTL_2005_EML,NTL_2006_EML,NTL_2007_EML,NTL_2008_EML,NTL_2009_EML,NTL_2010_EML,NTL_2012_EML,NTL_2013_EML,NTL_2014_EML,NTL_2015_EML,NTL_2016_EML,NTL_2017_EML,NTL_2018_EML
/eml:eml/dataset/contact/address/country,0.9842105263157894,0.8560311284046692,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,0.9842105263157894,0.9688715953307392,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/postalCode,0.9842105263157894,0.8560311284046692,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/electronicMailAddress,0.9842105263157894,0.8482490272373541,1.0,0.9905660377358492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,0.036842105263157884,0.0038910505836575885,0.043478260869565216,0.009433962264150943,0.0,0.0,0.0,0.07142857142857142,0.6,0.0943877551020408,0.3414634146341464,1.0,1.0
/eml:eml/dataset/contact/individualName/surName,0.036842105263157884,0.0622568093385214,0.043478260869565216,0.009433962264150943,0.0,0.0,0.0,0.07142857142857142,0.9,0.1096938775510204,0.3414634146341464,1.0,1.0
/eml:eml/dataset/contact/onlineUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4846938775510204,1.0,0.4778761061946903,0.0
/eml:eml/dataset/contact/organizationName,0.5157894736842106,0.9143968871595329,0.5869565217391305,0.5943396226415094,0.5142857142857142,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/phone,0.4789473684210526,0.12062256809338523,0.4565217391304348,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.5,0.4948979591836735,0.951219512195122,0.4336283185840708,0.0
/eml:eml/dataset/contact/phone/@phonetype,0.4789473684210526,0.12062256809338523,0.4565217391304348,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.5,0.4948979591836735,0.951219512195122,0.4336283185840708,0.0
/eml:eml/dataset/contact/positionName,0.9842105263157894,0.9610894941634242,1.0,0.9905660377358492,1.0,0.8333333333333334,0.9545454545454546,0.7142857142857143,1.0,1.0,0.951219512195122,0.0,0.0
/eml:eml/dataset/contact/references,0.4631578947368421,0.08560311284046693,0.3695652173913043,0.16981132075471694,0.17142857142857146,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/contact/userId,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424778761061947,0.0
/eml:eml/dataset/contact/userId/@directory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4424778761061947,0.0
/eml:eml/dataset/coverage/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.5752212389380531,0.7142857142857143
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.5752212389380531,0.7142857142857143
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.5752212389380531,0.7142857142857143
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.951219512195122,0.991150442477876,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.951219512195122,0.991150442477876,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.951219512195122,0.991150442477876,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.951219512195122,0.991150442477876,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,1.0,0.9961089494163424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9974489795918368,0.951219512195122,0.991150442477876,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/@scope,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/generalTaxonomicCoverage,0.1368421052631579,0.007782101167315175,0.043478260869565216,0.0,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/commonName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.14210526315789473,0.007782101167315175,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.11578947368421053,0.0038910505836575885,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.11578947368421053,0.0038910505836575885,0.10869565217391304,0.11320754716981132,0.11428571428571427,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,0.021052631578947368,0.0,0.08695652173913042,0.05660377358490566,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,0.021052631578947368,0.0,0.08695652173913042,0.05660377358490566,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.4842105263157895,0.22957198443579765,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,0.8871595330739299,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,0.5,0.9821428571428572,0.975609756097561,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleAgeEstimate,0.08947368421052633,0.04280155642023346,0.06521739130434782,0.009433962264150943,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/alternativeTimeScale/timeScaleName,0.08947368421052633,0.04280155642023346,0.06521739130434782,0.009433962264150943,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.9105263157894736,0.8443579766536965,0.8913043478260869,0.9905660377358492,1.0,0.9444444444444444,1.0,1.0,0.5,0.9821428571428572,0.975609756097561,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/singleDateTime/calendarDate,0.0,0.29961089494163423,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.5,0.0943877551020408,0.024390243902439025,0.0,0.0
/eml:eml/dataset/creator/@id,0.4842105263157895,0.08560311284046693,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0025510204081632647,0.0,0.0,0.0
/eml:eml/dataset/creator/@scope,0.4842105263157895,0.2723735408560311,0.4130434782608696,0.4056603773584906,0.4857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
