Collection,Record,/r3d:re3data/@xsi:schemaLocation,/r3d:re3data/r3d:repository/r3d:additionalName,/r3d:re3data/r3d:repository/r3d:additionalName/@language,/r3d:re3data/r3d:repository/r3d:aidSystem,/r3d:re3data/r3d:repository/r3d:api,/r3d:re3data/r3d:repository/r3d:api/@apiType,/r3d:re3data/r3d:repository/r3d:certificate,/r3d:re3data/r3d:repository/r3d:citationGuidelineURL,/r3d:re3data/r3d:repository/r3d:contentType,/r3d:re3data/r3d:repository/r3d:contentType/@contentTypeScheme,/r3d:re3data/r3d:repository/r3d:dataAccess/r3d:dataAccessRestriction,/r3d:re3data/r3d:repository/r3d:dataAccess/r3d:dataAccessType,/r3d:re3data/r3d:repository/r3d:dataLicense/r3d:dataLicenseName,/r3d:re3data/r3d:repository/r3d:dataLicense/r3d:dataLicenseURL,/r3d:re3data/r3d:repository/r3d:dataUpload/r3d:dataUploadRestriction,/r3d:re3data/r3d:repository/r3d:dataUpload/r3d:dataUploadType,/r3d:re3data/r3d:repository/r3d:dataUploadLicense/r3d:dataUploadLicenseName,/r3d:re3data/r3d:repository/r3d:dataUploadLicense/r3d:dataUploadLicenseURL,/r3d:re3data/r3d:repository/r3d:databaseAccess/r3d:databaseAccessRestriction,/r3d:re3data/r3d:repository/r3d:databaseAccess/r3d:databaseAccessType,/r3d:re3data/r3d:repository/r3d:databaseLicense/r3d:databaseLicenseName,/r3d:re3data/r3d:repository/r3d:databaseLicense/r3d:databaseLicenseURL,/r3d:re3data/r3d:repository/r3d:description,/r3d:re3data/r3d:repository/r3d:description/@language,/r3d:re3data/r3d:repository/r3d:endDate,/r3d:re3data/r3d:repository/r3d:enhancedPublication,/r3d:re3data/r3d:repository/r3d:entryDate,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionAdditionalName,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionAdditionalName/@language,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionContact,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionCountry,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionIdentifier,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionName,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionName/@language,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionType,/r3d:re3data/r3d:repository/r3d:institution/r3d:institutionURL,/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityEndDate,/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityStartDate,/r3d:re3data/r3d:repository/r3d:institution/r3d:responsibilityType,/r3d:re3data/r3d:repository/r3d:keyword,/r3d:re3data/r3d:repository/r3d:lastUpdate,/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardName,/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardName/@metadataStandardScheme,/r3d:re3data/r3d:repository/r3d:metadataStandard/r3d:metadataStandardURL,/r3d:re3data/r3d:repository/r3d:missionStatementURL,/r3d:re3data/r3d:repository/r3d:pidSystem,/r3d:re3data/r3d:repository/r3d:policy/r3d:policyName,/r3d:re3data/r3d:repository/r3d:policy/r3d:policyURL,/r3d:re3data/r3d:repository/r3d:providerType,/r3d:re3data/r3d:repository/r3d:qualityManagement,/r3d:re3data/r3d:repository/r3d:re3data.orgIdentifier,/r3d:re3data/r3d:repository/r3d:remarks,/r3d:re3data/r3d:repository/r3d:repositoryContact,/r3d:re3data/r3d:repository/r3d:repositoryIdentifier,/r3d:re3data/r3d:repository/r3d:repositoryLanguage,/r3d:re3data/r3d:repository/r3d:repositoryName,/r3d:re3data/r3d:repository/r3d:repositoryName/@language,/r3d:re3data/r3d:repository/r3d:repositoryURL,/r3d:re3data/r3d:repository/r3d:size,/r3d:re3data/r3d:repository/r3d:size/@updated,/r3d:re3data/r3d:repository/r3d:software/r3d:softwareName,/r3d:re3data/r3d:repository/r3d:startDate,/r3d:re3data/r3d:repository/r3d:subject,/r3d:re3data/r3d:repository/r3d:subject/@subjectScheme,/r3d:re3data/r3d:repository/r3d:syndication,/r3d:re3data/r3d:repository/r3d:syndication/@syndicationType,/r3d:re3data/r3d:repository/r3d:type,/r3d:re3data/r3d:repository/r3d:versioning
2017-11_Re3data,r3d100010990.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100010991.xml,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100010992.xml,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100010994.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0
2017-11_Re3data,r3d100010995.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0
2017-11_Re3data,r3d100010996.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0
2017-11_Re3data,r3d100010997.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,2.0,1.0
2017-11_Re3data,r3d100011000.xml,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011001.xml,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011002.xml,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,0.0
2017-11_Re3data,r3d100011003.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0
2017-11_Re3data,r3d100011004.xml,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,1.0
2017-11_Re3data,r3d100011005.xml,1.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011006.xml,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011007.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011008.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011009.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0
2017-11_Re3data,r3d100011010.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011011.xml,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011012.xml,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,3.0,0.0
2017-11_Re3data,r3d100011013.xml,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,3.0,2.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0
2017-11_Re3data,r3d100011014.xml,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011015.xml,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0
2017-11_Re3data,r3d100011016.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011017.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0
2017-11_Re3data,r3d100011018.xml,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011019.xml,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,2.0,1.0
2017-11_Re3data,r3d100011020.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011021.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0
2017-11_Re3data,r3d100011022.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011023.xml,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0
2017-11_Re3data,r3d100011024.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0
2017-11_Re3data,r3d100011025.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,8.0,1.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011026.xml,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011027.xml,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0
2017-11_Re3data,r3d100011028.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0
2017-11_Re3data,r3d100011029.xml,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2017-11_Re3data,r3d100011030.xml,1.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0
2017-11_Re3data,r3d100011031.xml,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0
2017-11_Re3data,r3d100011032.xml,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0
