Collection,Record,Abstract,Attribute Definition,Attribute List,Author,Author / Originator,Author / Originator Email Address,Author / Originator World Wide Web Address,Bounding Box,Contributor Name,Contributor Role,Distribution Format,Easternmost Longitude,End Time,Entity Type Definition,Entity and Attribute Information,Instrument,Keyword,Keyword Vocabulary,Maintenance,Metadata Access Constraints,Metadata Contact,Metadata Use Constraints,Northernmost Latitude,Organization Name,Originating Organization,Process Step,Project Name,Publication Date,Publisher,Publisher E-Mail,Publisher URL,Purpose,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Distribution,Resource Format,Resource Identifier,Resource Identifier Type,Resource Language,Resource Lineage,Resource Long Name,Resource Quality Description,Resource Status,Resource Title,Resource Use Constraints,Resource on-line Link,Rights,Security Constraints,Southernmost Latitude,Spatial Extent,Start Time,Supplemental Information,Temporal Extent,Unknown,Vertical Maximum,Vertical Minimum,Vertical Resolution,Westernmost Longitude
2015,176.1180579.xml,1.0,36.0,3.0,1.0,1.0,0.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,64.0,6.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,287.0,1.0,1.0,1.0,1.0
2015,176.1180600.xml,1.0,36.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,34.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,286.0,1.0,1.0,1.0,1.0
2015,177.1370266.xml,1.0,41.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,2.0,1.0,4.0,1.0,4.0,4.0,0.0,73.0,6.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,315.0,4.0,4.0,1.0,4.0
2015,177.1372413.xml,1.0,41.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,2.0,1.0,4.0,1.0,4.0,4.0,0.0,73.0,6.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,315.0,4.0,4.0,1.0,4.0
2015,177.1375160.xml,1.0,41.0,4.0,1.0,1.0,0.0,1.0,4.0,8.0,2.0,1.0,4.0,1.0,4.0,4.0,0.0,73.0,6.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,315.0,4.0,4.0,1.0,4.0
2015,177.1375200.xml,1.0,41.0,4.0,1.0,1.0,1.0,1.0,7.0,8.0,2.0,1.0,7.0,1.0,4.0,4.0,1.0,37.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,0.0,1.0,323.0,7.0,7.0,1.0,7.0
2015,179.1082269.xml,1.0,7.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,21.0,5.0,0.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,217.0,5.0,5.0,1.0,5.0
2015,179.1082628.xml,1.0,7.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,21.0,5.0,0.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,217.0,5.0,5.0,1.0,5.0
2015,179.1082650.xml,1.0,7.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,179.0,5.0,5.0,1.0,5.0
2015,18.4310332.xml,1.0,11.0,2.0,2.0,2.0,0.0,2.0,19.0,2.0,2.0,1.0,19.0,1.0,19.0,19.0,0.0,25.0,5.0,0.0,1.0,1.0,1.0,19.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,1.0,0.0,1.0,240.0,4.0,4.0,1.0,19.0
2015,18.4310350.xml,1.0,11.0,2.0,1.0,1.0,0.0,1.0,19.0,2.0,2.0,1.0,19.0,1.0,19.0,19.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,19.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,19.0,1.0,0.0,1.0,283.0,16.0,16.0,1.0,19.0
2015,180.1.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,12.0,1.0,2.0,2.0,0.0,36.0,4.0,0.0,1.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,0.0,1.0,231.0,9.0,9.0,1.0,12.0
2015,180.1332001.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,12.0,1.0,2.0,2.0,0.0,36.0,4.0,0.0,1.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,0.0,1.0,231.0,9.0,9.0,1.0,12.0
2015,180.1332002.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,12.0,1.0,2.0,2.0,0.0,36.0,4.0,0.0,1.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,232.0,9.0,9.0,1.0,12.0
2015,180.1332050.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,12.0,2.0,2.0,1.0,11.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,12.0,1.0,1.0,1.0,145.0,9.0,9.0,1.0,11.0
2015,181.199400.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,1.0,1.0,1.0,1.0
2015,181.200036.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,5.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,1.0,1.0,1.0,1.0
2015,182.210265.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0
2015,182.210300.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,20.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0
2015,182.210350.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
2015,183.507590.xml,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.0,5.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,124.0,0.0,0.0,0.0,0.0
2015,183.877084.xml,1.0,17.0,1.0,1.0,1.0,0.0,1.0,16.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,0.0,24.0,5.0,0.0,1.0,1.0,1.0,16.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,1.0,0.0,1.0,136.0,16.0,16.0,1.0,16.0
2015,183.877100.xml,1.0,17.0,1.0,1.0,1.0,0.0,1.0,17.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,17.0,1.0,0.0,1.0,131.0,17.0,17.0,1.0,16.0
2015,184.185197.xml,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,92.0,0.0,0.0,0.0,0.0
2015,184.185213.xml,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,92.0,0.0,0.0,0.0,0.0
2015,184.185220.xml,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,37.0,6.0,0.0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0
2015,184.185250.xml,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,92.0,1.0,1.0,1.0,1.0
2015,185.531595.xml,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,32.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,147.0,1.0,1.0,1.0,1.0
2015,185.531600.xml,1.0,7.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,19.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,136.0,2.0,2.0,1.0,2.0
2015,186.1889758.xml,1.0,73.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,5.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,481.0,1.0,1.0,1.0,1.0
2015,186.1889800.xml,1.0,73.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,467.0,1.0,1.0,1.0,1.0
2015,187.300853.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,170.0,1.0,1.0,1.0,1.0
2015,187.302232.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,29.0,4.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,210.0,1.0,1.0,1.0,1.0
2015,187.302250.xml,1.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,203.0,1.0,1.0,1.0,1.0
2015,188.2025736.xml,1.0,57.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,20.0,5.0,0.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,0.0,1.0,336.0,4.0,4.0,1.0,6.0
2015,188.2025750.xml,1.0,57.0,1.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,1.0,0.0,1.0,295.0,6.0,6.0,1.0,9.0
2015,2.308799.xml,1.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,15.0,5.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,160.0,0.0,0.0,0.0,0.0
2015,2.308800.xml,1.0,15.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,152.0,2.0,2.0,1.0,2.0
2015,20.4826199.xml,1.0,29.0,4.0,1.0,1.0,0.0,1.0,12.0,3.0,2.0,3.0,12.0,1.0,12.0,12.0,0.0,28.0,6.0,0.0,1.0,1.0,1.0,12.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,282.0,11.0,11.0,1.0,12.0
2015,20.4922993.xml,1.0,29.0,4.0,1.0,1.0,0.0,1.0,12.0,3.0,2.0,2.0,12.0,1.0,12.0,12.0,0.0,28.0,6.0,0.0,1.0,1.0,1.0,12.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,308.0,11.0,11.0,1.0,12.0
2015,20.4923000.xml,1.0,28.0,4.0,1.0,1.0,1.0,1.0,12.0,3.0,2.0,2.0,12.0,1.0,12.0,12.0,1.0,18.0,2.0,0.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,239.0,11.0,11.0,1.0,12.0
2015,20.4923050.xml,1.0,28.0,4.0,1.0,1.0,1.0,1.0,12.0,3.0,2.0,2.0,12.0,1.0,12.0,12.0,1.0,18.0,2.0,0.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,1.0,1.0,1.0,239.0,11.0,11.0,1.0,12.0
2015,21.6641889.xml,1.0,21.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,20.0,20.0,0.0,19.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,217.0,2.0,2.0,1.0,2.0
2015,21.7362468.xml,1.0,24.0,7.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,22.0,22.0,0.0,35.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,253.0,2.0,2.0,1.0,2.0
2015,21.7362500.xml,1.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,0.0,35.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,210.0,2.0,2.0,1.0,2.0
2015,21.7362550.xml,1.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,0.0,35.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,209.0,2.0,2.0,1.0,2.0
2015,21.7362600.xml,1.0,22.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,6.0,0.0,35.0,7.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,6.0,215.0,2.0,2.0,1.0,2.0
2015,21.7362650.xml,1.0,23.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,6.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,195.0,3.0,3.0,1.0,3.0
2015,22.145627.xml,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0
2015,22.145650.xml,1.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,97.0,1.0,1.0,1.0,1.0
2015,23.4630130.xml,1.0,52.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,6.0,0.0,10.0,4.0,0.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,267.0,2.0,2.0,1.0,3.0
2015,23.4630180.xml,1.0,54.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,6.0,6.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,263.0,4.0,4.0,1.0,5.0
2015,24.265844.xml,1.0,14.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,13.0,5.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0
2015,24.265850.xml,1.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,154.0,1.0,1.0,1.0,1.0
