XPath,NWT_2005_EML,NWT_2006_EML,NWT_2007_EML,NWT_2010_EML,NWT_2013_EML,NWT_2015_EML,NWT_2018_EML
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.15286624203821655,0.0,0.5833333333333334,0.0,0.0,0.5278969957081545,1.0
/eml:eml/dataset/dataTable/physical/objectName,0.6178343949044586,0.0,1.0,1.0,1.0,0.5450643776824035,1.0
/eml:eml/dataset/distribution/@scope,0.9235668789808916,1.0,0.4166666666666667,1.0,0.0,0.4034334763948498,0.25
/eml:eml/dataset/distribution/offline/mediumFormat,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0
/eml:eml/dataset/distribution/offline/mediumName,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0,0.9742489270386266,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,0.0,0.5278969957081545,1.0
/eml:eml/dataset/intellectualRights/para,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,0.0,0.0,0.0,0.0,0.0,0.0,0.5
/eml:eml/dataset/intellectualRights/section/para,0.1592356687898089,0.0,0.5833333333333334,0.0,1.0,0.759656652360515,0.0
/eml:eml/dataset/intellectualRights/section/para/itemizedlist/listitem/para,0.1592356687898089,0.0,0.5833333333333334,0.0,1.0,0.6223175965665236,0.0
/eml:eml/dataset/intellectualRights/section/title,0.1592356687898089,0.0,0.5833333333333334,0.0,1.0,0.759656652360515,0.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.006369426751592357,0.0,0.0,0.0,0.0,0.46351931330472107,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,0.025477707006369428,0.0,0.0,0.0,1.0,0.3819742489270386,0.0
/eml:eml/dataset/language,0.0,0.0,0.0,0.0,1.0,0.24892703862660945,0.0
/eml:eml/dataset/maintenance/description/para,1.0,1.0,1.0,1.0,1.0,0.5450643776824035,0.75
/eml:eml/dataset/maintenance/description/section/para,0.0,0.0,0.0,0.0,0.0,0.4549356223175965,0.0
/eml:eml/dataset/maintenance/description/section/title,0.0,0.0,0.0,0.0,0.0,0.4549356223175965,0.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,0.0,0.0,0.0,0.0,0.0,0.4549356223175965,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/address/city,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/address/country,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.6952789699570815,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/individualName/givenName,0.0,0.0,0.0,0.0,0.0,0.030042918454935626,0.0
/eml:eml/dataset/metadataProvider/individualName/surName,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/metadataProvider/onlineUrl,0.12101910828025478,0.0,0.5833333333333334,0.0,0.0,0.3261802575107296,0.0
/eml:eml/dataset/metadataProvider/organizationName,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.721030042918455,0.0
/eml:eml/dataset/metadataProvider/phone,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.7467811158798283,0.0
/eml:eml/dataset/metadataProvider/positionName,0.12101910828025478,0.0,0.5833333333333334,0.0,1.0,0.648068669527897,0.0
/eml:eml/dataset/methods/methodStep/description/para,0.10828025477707008,0.0,0.5833333333333334,0.0,0.0,0.4678111587982833,1.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.12101910828025478,0.0,0.0,0.0,1.0,0.16738197424892706,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink,0.044585987261146494,0.0,0.0,0.0,0.0,0.0815450643776824,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/ulink/@url,0.044585987261146494,0.0,0.0,0.0,0.0,0.0815450643776824,0.0
/eml:eml/dataset/methods/methodStep/description/section/title,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para/ulink,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/title,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/geographicDescription,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/methods/sampling/studyExtent/description/para,0.0,0.0,0.0,0.0,0.0,0.008583690987124462,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.4334763948497854,0.0
/eml:eml/dataset/pubDate,1.0,1.0,1.0,1.0,1.0,0.9828326180257512,1.0
/eml:eml/dataset/pubPlace,0.0,0.0,0.0,0.0,1.0,0.4334763948497854,0.0
/eml:eml/dataset/publisher/@scope,0.8535031847133758,1.0,0.4166666666666667,1.0,0.0,0.24034334763948495,0.0
/eml:eml/dataset/publisher/address/@scope,0.8535031847133758,1.0,0.4166666666666667,1.0,0.0,0.23605150214592274,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,0.6309012875536479,0.25
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,0.6309012875536479,0.25
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,0.6309012875536479,0.25
/eml:eml/dataset/publisher/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,0.6309012875536479,0.25
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,0.6309012875536479,0.25
/eml:eml/dataset/publisher/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,0.6094420600858369,0.25
/eml:eml/dataset/publisher/onlineUrl,0.12101910828025478,0.0,0.5833333333333334,0.0,0.0,0.33047210300429186,0.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,0.9570815450643776,1.0
/eml:eml/dataset/publisher/phone,0.12738853503184713,0.0,0.5833333333333334,0.0,1.0,0.3562231759656652,0.0
/eml:eml/dataset/publisher/phone/@phonetype,0.12738853503184713,0.0,0.5833333333333334,0.0,1.0,0.3562231759656652,0.0
/eml:eml/dataset/publisher/positionName,0.12101910828025478,0.0,0.5833333333333334,0.0,0.0,0.3347639484978541,0.0
/eml:eml/dataset/purpose/para,0.0,0.0,0.0,0.0,0.0,0.4549356223175965,0.0
/eml:eml/dataset/series,0.0,0.0,0.0,0.0,0.0,0.1630901287553648,0.0
/eml:eml/dataset/shortName,0.0,0.0,0.0,0.0,0.0,0.19742489270386265,0.0
/eml:eml/dataset/spatialRaster/@id,0.0,0.0,0.0,0.0,0.0,0.06866952789699571,0.0
/eml:eml/dataset/spatialRaster/alternateIdentifier,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/@id,0.0,0.0,0.0,0.0,0.0,0.27467811158798283,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeLabel,0.0,0.0,0.0,0.0,0.0,0.04721030042918455,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,0.0,0.0,0.2575107296137339,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.0,0.0,0.0,0.0,0.0,0.04721030042918455,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/precision,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,0.04721030042918455,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.017167381974248927,0.0
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType/@typeSystem,0.0,0.0,0.0,0.0,0.0,0.27467811158798283,0.0
/eml:eml/dataset/spatialRaster/cellGeometry,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/columns,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/entityDescription,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/entityName,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.16738197424892706,0.0
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.16738197424892706,0.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.2660944206008584,0.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para/ulink,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0
/eml:eml/dataset/spatialRaster/methods/methodStep/description/para/ulink/@url,0.0,0.0,0.0,0.0,0.0,0.02575107296137339,0.0
/eml:eml/dataset/spatialRaster/numberOfBands,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/rasterOrigin,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/rows,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialRaster/verticals,0.0,0.0,0.0,0.0,0.0,0.30472103004291845,0.0
/eml:eml/dataset/spatialVector/@id,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/alternateIdentifier,0.0,0.0,0.0,0.0,0.0,0.09871244635193133,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/@id,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeDefinition,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeLabel,0.0,0.0,0.0,0.0,0.0,0.1459227467811159,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeName,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType,0.0,0.0,0.0,0.0,0.0,0.1459227467811159,0.0
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType/@typeSystem,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/entityDescription,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/entityName,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/geometricObjectCount,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/geometry,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/horizontalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.030042918454935626,0.0
/eml:eml/dataset/spatialVector/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.030042918454935626,0.0
/eml:eml/dataset/spatialVector/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.030042918454935626,0.0
/eml:eml/dataset/spatialVector/methods/methodStep/description/para,0.0,0.0,0.0,0.0,0.0,0.14163090128755365,0.0
/eml:eml/dataset/spatialVector/methods/methodStep/description/section/para,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/spatialVector/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/physical/distribution/online/url,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/physical/objectName,0.0,0.0,0.0,0.0,0.0,0.15021459227467812,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@description,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.0,0.0,0.0,0.0,0.0,0.05150214592274678,0.0
/eml:eml/dataset/spatialVector/spatialReference/horizCoordSysName,0.0,0.0,0.0,0.0,0.0,0.09871244635193133,0.0
/eml:eml/dataset/spatialVector/verticalAccuracy/accuracyReport,0.0,0.0,0.0,0.0,0.0,0.004291845493562232,0.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Number of Records,157.0,2.0,12.0,2.0,3.0,233.0,4.0
